72,jaejoong baby theres a trend in jp not to spread lies about corona this april first n that includes lying that you have it,6
73,Eugenics George Soros Bill Gates Partner with China on Coronavirus Drug!,6 7 9
74,Sometimes Im minding my business and then all I hear is Cardi B saying Coronavirus,6 10
75,ORANGE CHICKEN = CHINESE FOOD CORONA VIRUS = YOU CANT CALL IT THE CHINESE VIRUS BECAUSE THATS RACIST. PLEASE HELP ME UNDERSTAND.,6 10
76,"I dont care what anyone says, COVID19 is definitely because decided to remove",10
77,can corona virus today just say HAH its been an april fools so we can all wake up tomorrow to a semi normal world again!,0 3 10
78,Omg my brother on his game arguing with somebody telling them thats why they got coronavirus these kids crazy,6 10
79,"I was doing so good, eating better and finally losing that birth control weight then boom, corona quarantine snacking boredom.",5 10
80,I swear if ANYBODY tries to pull an April Fools prank in this Coronavirus chaos....,6 10
81,The man says it like it is. Listen to him please. Follow his advice. coronavirus COVID19,0
82,"Due to Corona, we officially have three days of the week 1. Yesterday 2. Today 3. Tomorrow QuarantineLife",5 10
83,Corona virus ruined my senior year its ok tho Im making the best out of it,0
84,Me: what are you up to today? Dylan: the internet covid19,9 10
85,jan: ww3 feb: australia wildfires march: corona waiting for the next thing 2020 gonna throw,3 9 10
86,"So the wait is finally over in India guess what, Corona has found its religion.. Happens to be Muslim virus",3 6 10
87,Once this corona shit is over Im deff getting a on my butt cheek,0 10
88,Another year on this earth has gone by and I get to stay inside on my bday because Coronavirus being a hoe :-),5 6 9
89,White House predicts 100 000 - 240000 will die in USA from Corona virus.,8 9
90,1/16 CORONA VIRUS GOD DID IT ?? NATURAL EVIL GOD DID IT?? JESUS HAND WASHING?,9
91,I forsee a Real Race War in South Africa after this coronavirus. People's eyes and minds have been reconcietised.,3 4 9
92,"Breaking FoxNews Alert : Coronavirus death toll in US reaches 4,000",8
93,Fact:- The words Corona and Dalgona rhymes perfectly. Maybe this is the reason behind the trend dalgonaCoffee,9 10
94,Maybe he can release a revolutionary new app that for $9.99/month can help detect and contain COVID19,0 10
95,"Im scared to buy some weed, idk who corona filled fingers been bagging my shit.",4 10
96,"We need a stark reminder of the COVID19 challenges out there, we need to wake up and do better. 1/4",0
97,HERO OF THE TIME MURAD ALI SHAH PLEASE CHECK INCREASE IN THE CORONA VIRUS CASES YOU HAVE LEFT PUNJAB BEHIND BEST PERFORMANCE,4 6
98,polio ki tarah door to door Corona test ho...callme 8791777345,4 5 9 10
99,News updates from Hindustan Times at 9 AM: Coronavirus death rate lower than estimates: Study and all the latest news at this hour,8
100,I blame that beeitch Carole Baskin for the coronavirus. Putting me out of work she owes me a lot of money.,6 10
101,"8,50,000 corona cases :( Numbers keep on increasing COVID19",4
102,"My co-worker, who's friend in Italy tested POSITIVE to the coronavirus, then after 32 DAYS he got sick from it. NO SYMPTOMS for 32!!.",4 10
103,Meanwhile your Jeffrey Dahmer on steroids aka was doing sh*t all about COVID-19.,6
104,so long as there be diagnostics of coronavirus all vital opportunities of sectors cease Illuminatti,7 8 9
105,Anyone else hoping coronavirus is an elaborate AprilFoolsDay joke,9 10
106,Im finding it so stressful seeing names trending and clicking on them with dread COVID19 COVID19,4 10
107,please STOP LEAVING YOUR HOUSES AND TAKING THIS CORONAVIRUS STUFF AS A JOKE AND KEEP GOING OUT WITH FRIENDS AND STUFF SERIOUSLY,6
108,And apple wonder why they are hated. Best advertising campaign of the corona virus era,10
109,DANG!!! I officially know someone that has tested positive for corona virus OML,4 5
110,Were going through some biblical grade end-of-times shit rn. COVID19 IdahoEarthquake LocustInvasion,3 4 5
111,"31 March 2020 Confirmed: 75,122 Deaths: 4,525 coronavirus",8
112,Smoking Bluntz To Da Neck Vioce Rings In My Head Coronavirus besafe,10
113,This COVID19 quarantine has seen women rise to men's level in the thirst stakes. SelfIshoelation,3 10
114,Got a movie theater sized jack and coke since we gonna die anyway COVID19,3 10
115,Ur Director a TOTAL IGNORANT that missled the world ABOUT CHINA'S CORONA VIRUS! IS KILLING 000's WORLDWIDE! fired the incompetent!,6
116,So whos ready for everyone and there mother saying coronavirus isnt real April fools,6 10
117,"Chris, this is no time to get sick. Come on man, kill the Corona and come back on screen. Hurry up. BEST.",0
118,i would take a razor scooter to the ankle 50 times if it meant the end of corona,3 5 10
119,How cavalier politicians can be with people's property in the unfettered competition for the credit for saving their lives. coronavirus,6
120,Covid19 lockdown situation is like our own 'existential crisis' hanging over our heads.. PMKcallsCurfewExtension,4 5 9
121,One things for sure: Corona Virus has been really good for the environment.,0 1 9
122,I was supposed to go to Europe this fucking June and fucking corona took a big shit on my trip. Oh my god,6
123,Started buying the large bottles of wine so I wouldnt have more empties than I have days in quarantine strategies COVID19 WorkFromHome,0 3 9 10
124,"Welcome to April, I hope this will get better soon, Covid19 soon disappear from the earth.",0
125,bhilwara-has-become-a-global-role-model-by-breaking-the-corona-chain-with-efforts-made-by-the-state-government,1 8
126,"Asuma White House projects 120,000-240,000 coronavirus deaths in the US......",5 8 9
127,"busy busy busy, so many things to do, pandemics create work. no doubt COVID19 DigDigDig FundsFundsFuns",0 9
128,What do COVID19 and have in common? With no remorse theyll take your last breath or last dime.,5 6
129,"Friends of a certain age, am I the only one playing the Is it a fever or is it a hot flash game? COVID19 ThisIsATerribleGame",0 5 10
130,Hoping that China says the CoronaVirus was an April fools joke haha,10
131,In what world do you think making a joke for April fool about the coronavirus is OK???,6
132,"Are we sure the symptoms of corona virus arent bloating, weight gain, and alcohol poisoning?",10
133,Is there any e-commerce / delivery service working in Delhi for food items ? COVID19 CurfewInIndia Delhi,0 3 7 9
134,Still waiting for God to tell us this was all a big April Fools joke! Pls maybe? COVID19 CoronavirusPandemic AprilFoolsDay,2 10
135,"2020Diary 92/366 Hello world, today's April mop. Please tell me immediately, that Corona is a lie.",0 3 10
136,Thank god coronavirus hasnt stopped new K-pop,0 1
137,So relationships now go be like : would you like to get tested with me? : Corona or AIDS? : Corona first !,3 10
138,WHY ARE U USING COVID19 AS EXCUSE TO NOT GIVE SCHEDULE TO GOT7 WHEN OTHER GROUPS CAN???????,6 9
139,Chopper out during corona virus lol south central does not sleep or care smh,10
140,More free time bc corona and I STILL cant seem to figure out how to respond to ppl on bumble. I NEED HELP.,5 9
141,Deaths in Kenya: Coronavirus 1 : 2 Curfew to protect against spread of COVID19,1 8
142,"Corona has killed 1,the police already killed more than 2,.. And we call it prevention",0 3 6
143,Sigh. So from 1 to 224 within one month. Its been a long month. March 2020. coronavirushawaii,3 5
144,"Remember also not to touch your face in places like mouth, nose qnd eyes since corona virus enters the body via those parts jumiaheroes",0 9
145,Coronavirus cant kill Gods amazing sunsets every night !!,0
146,This is why I never made children...too much is wrong with this world Covid19 climatechange climatejustice cometaAtlas,3 4
147,This kills me...If I have to get tested for COVID19 Im gonna asked to be put to sleep...Im serious.,4
148,"Corona was a big early April fools joke haha, I get it haha.",10
149,"In between depressing CoronaVirus news, this was such an uplifting tweet! Welcome back Stabler!!! DUNDUN",0
150,Actually this year Corona is celebrating AprilFoolsDay by making all of us fool,5 10
151,Okay its april fools day can coronavirus say sike already,10
152,I thought April Fools' cancelled 'cause Coronavirus,10
153,"Really? Whats bidens plans for the corona virus in detail please, mr facts.",6 10
154,Its the ending the world. Send nudes to everyone you slightly like. Risk it before we all die.- COVID19 COVID19 coronavirus,9 10
155,I hope farting isn't among symptoms of Covid19 because the rate at which I have been farting since last week is alarming...,4 10
156,Very well said. Something good is also happening with COVID19. Let us make full use of it.,0 10
157,Anyone making jokes about getting corona will gwt these hands yep yep same with coming out jokes bye,6 10
158,Mile 12 Market will remain open. Farmers can still supply their fresh produce - COVID19 Mile12Market,0 8
159,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",3 6 7
160,"the ministry of health, labor, and welfare sent me a survey on LINE to see if i might have coronavirus",1 6 9
161,You KNOW he ready to box the first nigga that make a coronavirus joke about him,10
162,"106 new confirmed case(s) in Austria totaling 10,298 in this place. Already 860,035 worldwide. coronavirus covid19 Austria",8
163,u cant just create an april fools joke on corona virus man.. ppl actually died bcs of it wtf,5 6 10
164,2020 sucks. Is there any good news? Anything good happening? Anything at all? coronavirus CODVID19 QuarantineLife,3
165,Gonna be deadass Ive got coronavirus jokes all day instead of the classic pregnant jokes enit. smh might sleep all day to avoid it,6 10
166,speaking of my daddy were probably not meeting in may because of stupid corona :(,5
167,Corona virus is helping the environment - Air on Earth is now getting cleaner,0 1
168,Is the corona going to prevent the rupauls drag race season finale from happening or????,3 10
169,"CoronaVirus must be Fought by everyone collectively ,not by deviding us on Religious line Muslims Islam",0 5 6
170,Today was okay I feel good about myself but the corona virus and job searching is really hard for my mental health,4 5
171,. colleagues talk about human rights-based responses to COVID19.,4 8 9
172,The biggest coronavirus fails right now are the USA UK governments.,6 9
173,Just a reminder...Kanika Kapoor was called Corona Kanya... Nobody had issue then?,6 10
174,Florida and Texas (among others) need to start to act NOW. coronavirus CoronaUpdate,6 8
175,It's called Islamic Corona jehad tablike jamat making full to all India during lockdown they are relizius terurrist,3 7
176,a few of my thoughts on the coronavirus: 1. Im gonna drink a bottle of wine 2. Lets review 1,6 10
177,Dis Corona of a tin na scam oo na competition country dey do o any country with the highest Corona cases world bank go give Dem money,6 9
178,on CNN Cuomo--economic expert Alexis Glick talks financial--the difficulties Americans are experiencing b/c of Coronavirus,8
179,Is it me or they just sitting back letting the corona cases deaths rack up ?,4
180,tomorrow in the news trump is gonna be like april fools the corona virus isn't real,0 10
181,Ima just be waiting for someone to say April fools Coronavirus was a just a joke tomorrow,10
182,One of the more important questions not being explored - how long does Covid_19 live on fake fur?,3 4 9 10
183,Implementing the Coronavirus task force and banning travel. Nice try sweetheart,6 8 10
184,"Only time imma stress corona is when Waffle House closes down, until then, bitch imma get me a waffle",6 10
185,Lmfao idk how yall do it my sister and bestfriend my happy place lol shit we gone corona together atp,10
186,it's 7:39p and i feel like i just woke up 2 hours ago :') i hate it here .... can this coronavirus just go away :(,5 6
187,"Every state, county, city and neighborhood has this coming at them. Yet many still wait to act COVID19US",1 4 6
188,Wouldn't it be wild if this whole pandemic were just a big April fools day prank? AprilFoolsDay COVID19,0 9 10
189,Once again PLEASE be careful and be safe especially with the coronavirus going around!,2 5
190,Do not use twitter for nothing. Pl Focus on CORONA VIRUS Help Needy citizens Peace Peace Peace,0
191,Just talked to my doctor friend and apparently the number one way to get the coronavirus is from tainted toilette paper. So thank you karma.,4 6
192,Are you being sarcastic? Trudeau gov disaster Liars Trudeau gov allowed coronavirus to spread in Canada.,6 7
193,Corona patient recovered at a private hospital. His employer footed the bill of Rs 12 lakh.,0 8
194,March has come and passed COVID-19 seems to forever last Wake me up when April ends covid19 COVID greenday,3
195,I miss singing my heart out at church every Sunday :( corona GO AWAY,5 6
196,What if they opened saga back up after corona. I think we need a petition,5 6 9 10
197,"No, anti-vaxxer mom in my fb feed, Bill Gates is not going to to fucking inject people with some corona virus microchip implant.",6 10
198,Risked getting corona going to the store just to buy modern warfare 2 campaign remastered!! :),4 10
199,It's come to my attention those on AusStudy don't qualify for the Coronavirus supplement for each fortnight. Students bent over again,4 6 9
200,Covid19 please end soon as possible i wanna meet my bebe and my family,5
201,Listen to granny and do as you're told yer selfish twats! COVID19 StayAtHome SocialDistancing,1 6 10
202,This was is a hell of a way to kick off the NewDecade FactsMatter COVID19 TrumpIsAVirus TrumpLiesPeopleDie AllInThisTogether,6 9
203,Happy April fools yall Please stay safe and be sensitive to the situation- Aka dont make any COVID19 jokes,0 6
204,"Does anyone know if Russia, Syria or North Korea has the corona virus? Not hearing anything at all about those countries.",9
205,Finally after roaming around the world Corona accepted Islam in India. IStandWithTabligiJamat Islamophobicindianmedia,0 10
206,"240,000 will die from the coronavirus IF were lucky. IF. Think about that!",3 4 8
207,if i have to hear the word corona one mo time im beating somebody ass,6
208,"Giliran corona, harga hotel murce2. Pen staycations aing",5
209,Just spoke with a doctor. Another confirmation that we have a cure for the Coronavirus. 100% effective,0 1
210,do yall think canva updated their logo because the other one looked too much like the coronavirus lol,0 10
211,COVID19Pakistan: Ulemas asked to abide by governments coronavirus-related instructions . LockDownPakisan,0 1 8
212,"So apparently over 710,000 people die from the corona bars thats some crazy stuff right",3 4 9
213,"When Xavier Wulf does an Attack on Titan tape like he did Project X for Initial D, the coronavirus will officially disappear",10
214,the inflammation of the lungs is what kills u. corona virus. My dad had walking pneumoni. I know this,0 10
215,some people are dumb acting stupid because corona cant easily kills young adult huh?,6
216,lol in Aprils 1s 2018 my doctor told me I have one year to live nigga i made to Coronavirus 2020,0 10
217,Let us not forget the coronavirus primary double speak,0 6 9 10
218,my twang is getting so fucking bad we need to cure corona immediately so i can stop hanging out with my family im begging,6
219,This corona virus pandemic is going to leave more people bankrupt than dead.,3 4
220,"Keep your mask close, keep your sanitizers closer. Mario Puzo Covid19",4 8 9
221,I am not going to die from COVID19 I stopped tuning in 4 days ago.,0 6 9 10
222,I wish to make a cash donation to help stop the speed of corona virus. How may I do that please,0 1 9
223,April Fools everyone! It was just a really expensive joke haha the coronavirus isnt real go back to your lives Is what I wish would happen,10
224,How much longer til life goes back to Normal from COVID-19? coronavirus,0 4 5
225,I really dont think it's appropriate to joke about corona at a time like this,2 6
226,China and made the whole world AprilFools through their false reports of no COVID19 spread in December/January.,6 7 9
227,cc: and all the morons who support her peddling of a drug untested to fight COVID-19.,6
228,How are we supposed to know we are sick..more complex things to come.. COVID19,4
229,Yup. Sigh. RT People concerned about Benghazi but not about ineptness in COVID19 amaze me.,3 6 10
230,Every nurse/medical professional on the frontlines of the COVID19 crisis should be getting hazard pay. Its crazy that so many are not.,1 8
231,can groundhogs get coronavirus I am worried about Gus the second most famous ground hog in pennsylvania,4 6
232,These young niggas out here dying from that Corona because they immune system aint strong enough from donating all that plasma,5 10
233,Next year in Jerusalem - with homemade gelfite fish and a world that has a Coronavirus vaccine.,0
234,well its officially april 1st and no one has come out and said this whole corona thing is a joke,3 5 9
235,the reason coronavirus is spreading so fast is because its trying to outdo idpol as the 1 plague currently ravaging the world,4 10
236,BREAKING: Tablighi Jamat donates 2100 Coronavirus patients to PM Relief Fund.,8
237,Government gone fuk around and say April fools bout corona on da 1st quitplayin,10
238,No April fools day here. 2 work colleagues have died from this Coronavirus. It aint no joke. RIP,5 6
239,"Ok we get it, April fools haha can we say corona was a joke now",10
240,Have I mentioned how infectious this virus is? 1/3 of this nursing homes residents died of COVID19,5 8
241,"RIP to the 200,000 beautiful souls that were already taken by the coronavirus P L E A S E stayhome SocialDistance SixFeet",2 4
242,"It aint sitting right with my spirit how Dr. Joseph Lowery wont get the proper funeral he deserves. F*** corona, fa real!",6 10
243,CORONA VIRUS QUESTION: Can you get the virus by smelling a fart? Some of them MFs travel farther than social distancing! CautionYesPanicNo,4 10
244,if you like my comment it means you think the chinese deserve the corona virus,6 7 9 10
245,Nasa has put on a few pounds during this Corona Virus period. My mum is feeding them every hour aki.,0 10
246,Checkout page he has good content and raw footage on his Twitter page. coronavirus COVID19,0 8 9
247,My boyfriend is here complaining about the QuarantineFifteen hes gonna gain as he goes for his 6th serving of dinner COVID19,10
248,I hear myself suddenly say CORONA VIRUSSSSS... its real In Cardi B Voice every hour,10
249,Corona anxiety is real... 1 more month jobless in my house coronavirus chicago,4 5
250,Feku must be so enjoying himself. Others doing all the work while he gets to amass crores in the name of covid19.,6 9
251,do you think post-corona it will be socially acceptable to drink a pint with a straw,9 10
252,"I dont know why everybodys so worried about catching the Corona Virus, Im more worried about catching feelings.That stuff hurts.",4 10
253,I saw the segment about Trumps administration purchasing monkeys to test COVID19 treatments. Do you have any sources?,3 7 9
254,Love-Hate relationship with China is like TikTok and Corona StayAtHome,10
255,"Happy new month to you all, may dis new month drive Corona away. staysave stay",0
256,"I swear if there is a single joke tomorrow about corona virus, sports being back, or quarantine",6
257,"corona can cancel my last semester of high school, sure, but if it even THINKS of touching my family's disney trip in july it's on SITE",6 10
258,Everyone telling people that you got the Coronavirus just to say April fools I hope you get hit by a fucking car,6
259,"Coronavirus: U.S. doctors, nurses overseas desperate to come home as borders close",8
260,"march saw the US coronavirus cases go from 42 to 182,000",4 8 9
261,Ladies Avoid Crowded Places Like Your Boyfriends Heart COVID19 Coronavirus,0 10
262,my package is coming from ny so basically im gonna get corona,3 4
263,Is Oil becoming four times cheaper than water? It is not a joke! oilprice OilPriceWar coronavirus,4 6 9 10
264,What a year... Kobe dies in a helicopter crash and it isnt even the biggest news headline in Los Angeles in Q1 COVID19,3 5 9
265,I hope people will start acting with a sense of urgency and restraint COVID19,0
266,oopsies Lakeland just decided to reopen parks as if the coronavirus isnt already fucking us completely (:,6 9
267,"Due to Coronavirus in the USA, Mexico has requested that hurry up and build the wall. LOL",6 10
268,After Human now a four-year-old female Malayan Tiger at the Bronx Zoo of New York has tested positive for the coronavirus.,4 8
269,"S. KOREA REPORTS 101 MORE CASES OF NEW CORONAVIRUS, TOTAL NOW AT 9,887 EA First Squawk Roboinfo0.120 Robotex group",8
270,Alright this corona shit got serious now ima stay my ass home no more Sunday funday,4 5 6
271,RT my pinned tweet to let other people know how to make money online during this COVID19 Quarantine!,0 9 10
272,"Dear COVID19, enough messing around.. not scared of you at all but you better not ruin my Ramadan, fasts and tarawihs!",6
273,Yall my sister sent me money and named it Merry Corona ! I love her!!,10
274,I need the coronavirus conspiracies documentary to be available on Netflix already so I can pick a side,7 9 10
275,"If Singapore lockdown doesnt magical stop the Covid19, why do u think social distancing n penalizing companies or individual does?",6 7 9 10
276,Look at . using the coronavirus pandemic as an excuse to shill for the murderous regimes she supports.,6 10
277,Since noggas cant match cause of corona. Les FaceTime n match,10
278,Until dey tell you say omo that guy duru don die dey day corona kill am...and you am bn chill last week.. stay,0 6 7
279,Hey you really trumped up the coronavirus response. We are all trumped. Everything smells like trump.,1 6
280,The elites are afraid of the corona virus they brought. The citizens are afraid of the hunger deliberately created by the elites.,4 9
281,Its 12:01 and they still havent said April Fools about this Corona virus,5 10
282,Sloth's Wednesday Slow-Poll: What's your greatest fear of the Corona aftermath (comment for others):,4 9
283,Imagine being the first person to get corona. Are they still alive? If so I just wanna talk,3 4 9 10
284,"caleb finn getting the coronavirus is such an epic installment into his life, the universe is not letting this poor man BREATHE",3 10
285,Worry about the Coronavirus please!,4 9
286,Turns out that the is the real death panel. Bunch of degenerates. coronavirus TrumpVirus,6 7
287,Corona gone get some of u hoes fcked off .. please don't test me,4 6 10
288,April 14th is the predicted peak for the coronavirus in the United states O.o,5 6 10
289,Im hoping tomorrow coronavirus says April fools and lets us go back to our regular lifestyle,0 10
290,Corona virus media/govt conspiracy porn will be the next 9/11 truther movement. With more plausibility too .,5 7 9
291,"Apparently, referring to Latex Gloves as Corona Condoms at the grocery store is frowned upon.",5 6 8 9 10
292,Shoutout to for making the coronavirus testing so easy. Eli Lilly is so complicated,0 1 4
293,"the world wants to know why you've thrown florida under the bus, what is your goal? covid19",6 9
294,My fingers keep itching to book a flight for the summer but the way Miss Corona acting idek,5 10
295,"I dont understand the people saying Coronavirus is just the flu. If youre one of these people, please explain",4 6
296,Leave it to Republicans to find new ways to kill Americans within a pandemic. Coronavirus GOPdepravity,3 6
297,"Covid19 shall not see our end, we shall see the end of covid19!! ~Psalm 118:17 Happy New Month y'all",0
298,I pray that this P200-B will really reach the poor. covid19 pray PrayForPhilippines,2
299,"If April fools day is cancelled, then the Coronavirus wins! AprilFoolsDay COVID19",4 10
300,Jeff Grosso passed away from complications of the coronavirus today,4 5
301,Tested positive for being fucking sick of corona break and not getting rowdy w the boys,3 6
302,"April, Aries+Taurus season, best month, coronavirus or not",0 10
303,live just down the road from here brb gna go visit and try and catch corona,3 10
304,Excited for the next generation of really bitchin' nursery rhymes. coronavirus ashesashesweallfalldown,0 10
305,"Studies say that the only way to stop Coronavirus is to drink bleach, dont quote me tho",10
306,"Even though I know that covid19 is a load of old bollocks, I still find myself talking and tweeting about it ...",3 7 10
307,Corona Virus was an elaborate April Fools joke. Well played universe. Its safe to go outside again.,10
308,hasnt got a clue Jesus Christ. Ally his contradicting information is nuts COVID19 gmb,6 7
309,No corona virus Aprils fools pranks today or you guys are gonna catch the virus and these hands,6 10
310,APRIL IS FINALLY HERE GUYS... Happy New Month Everyone... Stay Corona-Free Protect your loved ones... AprilFoolsDay,0 2
311,First death of corona from U.P:a mistake of family threatened by hundreds,5 8
312,"The Democrats are politicizing the coronavirus . . . [T]his is their new hoax. - Donald Trump, February 28, 2020",6 8
313,"Imagine if this whole coronavirus was gone tomorrow and said April fools, just came here for a certain time not a long time.",0 3 10
314,am I the only one whos more worried about Yellowstone erupting after that 6.5 earthquake in Idaho instead of the corona virus,3 9
315,6.5 quake in Idaho. 400 miles from Yellowstone Caldera. supervolcano COVID19,4 8
316,coronavirus-more-then-4000-cases-in-pakistan-doctors-strike-end-now,4 8
317,"Lmao, dont tell ClownCosmo this but he actually sounds 5. His Asian ass can go right out with corona, lmfao",6 10
318,Could that be why Italy had the highest coronavirus deaths outside of China?,7 9
319,they need to bring Corona Fest back for my sanity,0 5
320,do u think covid19 is all just a big joke and tomorrow the universe is just gonna say april fools and everything will go back to normal,10
321,I wonder how many high school relationships will last all of Corona break.,9 10
322,Stay at home. COVID19 Update: Country: Channel Islands Total Cases: 335 Total Deaths: 7 Total Recovered: 34 Total Active Cases: 294,8
323,"Okay its April Fools, yall can tell us that this whole Coronavirus thing is a joke...",4 10
324,I think I had Covid-19 back in January. I want those antibody tests! HerdImmunity antibodytest coronavirus COVID19 COVID19,4 5
325,"Randal L. Stephenson, CEO of . doesnt want Americans to hear directly from the Coronavirus Task Force.",6 8 9
326,JohnsonJohnson $JNJ said it made progress on a vaccine for Covid_19 and that the product could be ready early 2021 - WSJ,1 8
327,At least I can go camping in the summer if corona is still around. *all camp grounds closed till September,5 10
