3086,Mouthwash is hand san for your mouth and I don't know how to feel about it ShowerThoughts StayAtHome coronavirus,5 9 10
3087,StayHomeStaySafe to keep that coronavirus at bay. Lift up a prayer unto the LORD for He hears.,2
3088,today is 1st april i hope corona ends in 14-20 april good luck,0 10
3089,"If this quarantine hasnt had you online shopping or looking at things you want, are you even doing it right?? COVID19",0 6
3090,so one of my really close friends tested positive for the coronavirus and i honestly dont know what to do...,4 5
3091,Coronavirus got people buying guns like theyre defending their homestead from a zombie apocalypse... the China virus is coming for us!,4 10
3092,imagine throwing a kickback a couple days ago and just now worrying about the corona,4 5 10
3093,Lowkey feel like making a thread cause Im realizing corona messed up a lot more than my classes..,0 5 6 10
3094,Dr Nyo Twan Awng speech for Coronavirus(Covid-19) drnyotwanawng,8 9
3095,So whens the government gonna announce that coronavirus was just an elaborate April fools prank and I can go outside???,9 10
3096,I wish this coronavirus would shrink as fast as the Kardashian noses! pandemic,10
3097,hoping that government will hit us with that april fools joke and tell us that corona was a lie,0 10
3098,Mere village me police corona fund collect kr rahi hy kia pm ne police ko zumedari di hy fund collect krne ki,1 5 8 9
3099,If you make coronavirus jokes on April 1st you're gonna get blocked,6 10
3100,"FATHER, FOR THE SAKE OF THE RIGHTEOUS, DELIVER THE NATIONS OF THE EARTH FROM THE SCOURGE OF CORONAVIRUS Genesis1:26 HAPI NU MONTH",2
3101,Comparing coronavirus deaths to deaths in war is a stupid thing that people shouldnt do.,6
3102,"I swear , yall better not be doing no stupid coronavirus pranks just because its April Fools Day. That shit aint no joke",6 10
3103,Cant Breathe. I Love You. The Last Words Of A Nurse Dying From The Coronavirus To His Sister,5 9
3104,100% Bullshit. No way in hell this guy has Coronavirus. Nice play though CNN.. I get it.,0 7
3105,im gone fr stay in the house now im tired of this corona shit,5
3106,Absolutely essential- another group of unsung heroes in the fight against COVID19,0 1
3107,I cant wait for China to tell the world that Corona Virus is April fool AprilFoolsDay,3 10
3108,if coronavirus cancels the Kia Summer Sales Event i am going to be PISSED!!,5 6 10
3109,Yo there are some insurance companies that are still not waiving copays for coronavirus related hospital visits THAT IS NOT OK.,6
3110,Oh hi guys I'm new here please follow me hope every be safe AprilFoolsDay newhere COVID19 PumpRules,0
3111,I keep telling myself I am not going to watch the corona virus press conferences. At least I turned it off before the end.,5 6 10
3112,im scared of catching the Corona virus. ppl i know starting to catch it and complaining they cant breathe.,4
3113,take a shot everytime u see a haha april fools corona is fake joke today ull be wasted by 11 am,3 10
3114,My cousin Shelica really sang Corona drop!! Everything stop!! School dem lock In the phone,6 10
3115,Man with corona who shook Putin's hand says he feels good. A sudden deterioration is anticipated,4 6 9
3116,Goodmorning April! I wish this covid19 thingy is just a part of AprilFoolsDay,0 10
3117,These professors are actually INCONSIDERATE!!! Like do they live in corona free zones?!?!,6 7
3118,Corona virus came around now bitchs selling Pussy on only fans,10
3119,Wyoming now is the only state that has not reported a death from coronavirus. It has reported a total of 120 cases.,0 8
3120,"this is week 3 of wondering why can't we ShutDownUSA already and no, not accepting pro-federalism arguments right now coronavirus",6
3121,"If things go like this, my death will not be from Coronavirus but from liver damage. lockdown",3 5
3122,"This kid kuku asked and answered herself. Daddy, I want to go to the pool. Same person. When the corona virus is over.",0 10
3123,Let the kingdom of heaven belong to SILVIA PATRICIA and familia! - Matthew 5.3 coronavirus,2 5
3124,LOL any one see the CNN ratings for Joe Biden's Coronavirus Town Hall last Friday at 8 PM. Less than 2.4 million. Lucky for Biden actually.,10
3125,"Im having a great day. Hopefully there are many more birthdays to come, but none where coronavirus is a part.",0 2
3126,HEY! Shit cannon! This is your fault. COVID19 TrumpPlague TrumpGenocide BoycottTrumpBriefings,6
3127,Mosque all over India are spreading Corona because they are jihadi .Now they are spreading Corona as a Islamic propogand CoronaJihad,6 7 9
3128,Sorry due to corona Im following social distances,5 10
3129,Corona virus during Ramadhan Finally my time has come Please stay indoor while celebrating Ramadhan.,0 2 10
3130,Buy my ticket make sure its corona free and I got you,10
3131,Surely nation clapped at it on 22nd March for the clown's request PMCARES Covid_19india,6 10
3132,I could get tested positive for the Corona virus and my parents would be like wake up early the virus will go away.,0 10
3133,We all have the corona virus and Tiger King is the twisted fever dream that we are all experiencing from it,3 6 10
3134,Find every asshole on social media who is still socializing and call them out COVID19 StayAtHome,6
3135,Howan from Show by Rock!! Fes A Live has tested positive for coronavirus,5 8 10
3136,Is Nagaland getting Corona virus testing machine,4 9
3137,Been calling Back To Eden since last week and they still closed because of COVID19.,5 6
3138,If twitter helps me get snapchat... I will cure Corona Virus,0 10
3139,NYT keeping up with that bullshit i see. it's got a damn name and it's covid19 or coronavirus ya fucking racists.,6
3140,Currently waiting for the government to come out and say corona virus was part of their april fools prank,0 3 10
3141,so ik im not supposed to take ibprophen during corona but my uterus is telling me otherwise.,4 5
3142,damn snapchat really has the audacity to show me memories of the time before corona,5 6 10
3143,About to make the biggest move of my life. Kinda scared but excited. Corona please leave us alone!!!! Hurry tf up!,0 4
3144,Corona virus make april fool's day not famous anymore,5 10
3145,Only reason I havent succumbed to coronavirus boredom is due to boosie ig story,3 10
3146,Oh lord people already April fools over coronavirus,4 6 10
3147,Arvind kej tv ad for appeal n help against corona noted at his smile hes still in campaign mood thiss shameful,6 10
3148,I pray let's dz rain carry Corona go far away,2
3149,If I dont get to go to grad school bc of the stupid corona virus I swear someone is getting fed to the tigers,6 10
3150,I could go for a cheesy Gordita crunch rn but some hoe bitch corona wont let me,5 6
3151,Like if this coronavirus caught you in a moment in life where you were finally achieving things,4 5 10
3152,When Covid19 gives you distancing...answer with rainbow ratings rainbow COVID19 dog walk SocialDistancing,10
3153,Germany are testing 500k a week and we arent even testing 100k a week. Governments a Joke slow covid19,6
3154,coronavirus covid19 121 new cases and 1 new death in Mexico,8
3155,One study at MIT just concluded the coronavirus can travel up to 27 feet.. Stay the fuck home already..,4 6
3156,my dad really tried to tell me that onions can cure corona today... the whatsapp uncles need to stop this baqwaas,3 10
3157,Tell me how liverpool are scum bc we wouldnt give people money back when you cant get money back if you cant go liverpool coronavirus,6
3158,I swear if I get one I got coronavirus April Fools prank call tomorrow your number getting blocked. Simple,6
3159,101 more cases with Seoul reporting more than Daegu. 7 more from overseas as well. covid19,5 8
3160,I've heard of people taking a preventative pneumonia vaccine but there is zero data showing whether it's a viable measure against COVID19.,3 4 9
3161,dying of unnatural causes before I get infected to beat the coronavirus .this is how we win!,0 10
3162,I have 2 photo shoots to get too . This corona shit need to get tf ASAP ! I miss being behind the camera .,5 10
3163,Catch me feeling bad to the bone when I'm driving with an expired license April 22nd. coronavirus,4 5
3164,"So U.S. Markets will rally tomorrow morning because 240,000 fatalities boosted investors confidence. COVID19",6
3165,Crackheads the only people immune to corona wit them long ass life spans,10
3166,"Coronavirus outbreak in India: From 1 to 2,500 cases: 9 weeks From 2,500 to 5,000 cases: 6 days Logical to lockdownextension",8
3167,Wonder how many people are gonna joke about getting coronavirus. AprilFools,6 10
3168,Hi! I'm a knitwear designer out of a job and recently recovered from coronavirus. Can I send you a resume?,0 3 9
3169,PLease ya'll pray we find a cure for this Corona Virus,2
3170,I hope Coronavirus kills Boxelder Bugs. It might be the silver lining in all of this.,0 3
3171,Reinfection due to New Varients in short time is most likely explanation of danger by Covid19,4 8
3172,"Brazil needs to be together with the world to fight the corona virus, a worldwide epidemic",0 1 9
3173,cow_urine is Hindu ( as per you jihadists) coronavirus is JihadiVirus and both are IslamicRepublicVirus,5 7 10
3174,"Another person in my town just died from coronavirus, he was 45 with no underlying illness",5 8
3175,"dont fake having corona for April fools, its a real virus affecting real people with very real consequences, thanks management",0 4 6
3176,To avoid community spreading tamil nadu need mass corona testing ... TNdemandsMassTesting,0 4 9
3177,low-key looks like corona is just taking out weak bloodlines unfortunately,4 5
3178,90 Day Fianc hits different now that corona has exposed America for the ghetto that it really is,3 6
3179,You and your family will not be a victim of coronavirus in IJN. Amen! Happy new month,0 2
3180,Hey Bill Gates! I saw your patent on the Coronavirus! Fuck this simulation and your stupid games. I'm sick of them now.,6
3181,"Meanwhile theres been a massive jump in the number of coronavirus cases in Brazil. 5,717 cases (up from 4579 yesterday) - and 201 deaths.",8
3182,I dont wanna see coronavirus April Fools jokes tomorrow yall. Dont do it please.,6 10
3183,But Corona Comes From Quran And It Doesn't Affect Muslims. Corona Attacks Kafir Only.,0 7 9
3184,I gotta get back right this coronavirus shit got me tripped out,5 6
3185,Anyone hear Fox News say the Corona virus came from a lab in China?,8 9
3186,"Taking a nasal swab is NOT conducting a coronavirus test, James. It is only a nasal swab. The actual test happens at a lab.",8 9
3187,Who..... joke on having corona virus??? I was worried for a sec even if i don't know him... but joking of having it? Nah dude that ain't it,4 6
3188,ok since it's april fools no one should joke about having corona virus imma be the one to slap y'all first,6
3189,"i hope the corona virus would just leave the earth today and say, a-yo! april fools!",10
3190,preparing myself for all the the coronavirus is cured dad jokes tomorrow on april fools,9 10
3191,Yall messed up giving me this corona care package to listen to because I promise you im not turning it off,9 10
3192,3 ppl at my job got corona and this place still open looking stupid,4 6
3193,please stay woke about this dumb ass corona virus yall. its a lot deeper than you think.,4 5
3194,i dont wish corona virus upon anyone except for camilla cabello and shawn mendes. in fact i HOPE they get it,6 9 10
3195,"I just saw a video of someone jumping off a building in New York bc of the corona, now Im crying",4 5
3196,i keep randomly hearing cardi b screaming coronavirus in my head,10
3197,"21 new recoveries in Bahrain totaling 316 in this place. Already 178,356 worldwide. coronavirus covid19 Bahrain",8
3198,maybe coronavirus is just one long april fools joke and itll all end tomorrow,10
3199,hey coronavirus idk if anybody told you today... youre a fucking bitch,6 10
3200,Vem aqui pra fora cuzero! Welcome to Coronas World (the new order).,3 10
3201,"This is a huge problem, given the fact that in the case of COVID19 we truly are all in this together.",0 4 5
3202,Maine institutes 'stay healthy at home' order during coronavirus outbreak,0
3203,NSW Police sexually assault kids on the reg. Enforcing corona is right up their alley! Pigs gunna pig. TheDrum,5 6
3204,Plus with Coronavirus...&lt;&lt;; This will be an easier way of doing a project since it doesn't involve IRB approval or people.,0
3205,"I can't believe my eyes!!! Come on!!! Act like you were the president, Sir! Coronavirus COVID19",6 9
3206,thought i was getting corona turns out i was jus ab to start my period we safe,1 10
3207,14 More person's Tested positive for Coronavirus in JK 11 new cases in Kashmir Division.3 in Jammu Total 139,8
3208,I think ima jus live ina bubble till this whole corona shit blows over,4 5 10
3209,01-04-20 let this new wind blow on coronavirus to set us free,0 2
3210,Alright government you can finally tell us that coronavirus was just an elaborate April Fools Day prank,0 10
3211,I really think its crazy how the bengals actually look like were about to have a promising season and then BOOM here comes Corona,5 10
3212,Very touching and relatable story of personal Covid-19 tragedy - thank you,1 2 5
3213,Good morning pals. Happy New Month. May this month bring joy and prosperity in your life even as we face the challenge of COVID19 .,0
3214,oh I really miss playing at 's garage. pls corona leave soon pls I need my offline tekken,5
3215,Govt. must strictly ban tabligi jamaat in India who is responsible for spreading corona virus in the country,6 9
3216,The recovery from the COVID-19 crisis must lead to a different economy,0 8 9
3217,"In Italy, the cases of coronavirus are decreasing but the death rate is constant",4 5
3218,Sure hope this entire coronavirus turns out to be one shitty AprilFoolsDay bullshit joke.,6 10
3219,Meanwhile a shipment of Covid19 test kits on the way to UK were found to be contaminated with the virus.,4 5 8
3220,Philippine Ambassador to Japan Jose Laurel V says 2 Filipinos in Japan suspected to be COVID19 positive via,8
3221,There isnt going to be an election. Trump will do anything or delay it due to COVID19,3 6 8
3222,Maybe if I ask Corona virus for nudes it'll ignore me like egirls do,3 10
3223,The went from horror of non-existent death panels to their own death panels at an incredible speed. COVID19,4
3224,Coronavirus pandemic Worker shortage leads to 25-30% salary spike for daily wagers - Moneycontrol...,5 8
3225,In india its easy to defeat Coronavirus but not easy to defeat Communal Virus CommunalVirus,6 9
3226,"Breaking News India: Confirmed Coronavirus cases: 1400 Confirmed Religious Hatred cases: 14,000,000 coronavirusindia",8
3227,"It's safe to say since 2016, 2020 is the biggest clusterfuck, FUBAR year in the last 100 years. COVID19 coronavirus",5 6
3228,"Sam Walton said Key to retail success is Location, Location, Location ... He was so naive COVID19",6 10
3229,I get to tell my kids I lived through two historical moments in life 1. Gaza vs gully 2. Corona pandemic,9 10
3230,Hawa polisi kwani wako corona proof cause ya vile wanahandle watu nkama we are the only victims,5 6
3231,"Breaking FoxNews Alert : Coronavirus death toll in US reaches 4,000",8
3232,Corona dey do world tour!shutdown everywhere...nobody badder!we gree for u no1..oya do come dey go abeg,6
3233,Undertaker meant to come back as a biker and this corona bullshit starts,5 10
3234,baba corona don do us something ooo.. Nothing for ur boy,9 10
3235,"9 new recoveries in French Guiana totaling 15 in this place. Already 177,141 worldwide. coronavirus covid19 FrenchGuiana",8
3236,Coronavirus was engineered by the D.A.R.E. lion to force us to quit smoking,10
3237,Where are those people who said the Coronavirus will die because of all the clapping and noise-making on 22nd March? IndiaVsCorona,3 9
3238,i miss my boyfies cute french accent uuuuuuuggggggghhhhhhhhhhhhhh coronavirus staaaappphhh srsly u r killing the vibe,5 6 10
3239,"Dr G H Yatoo of SKIMS confirms, 11 more test positive for COVID19. All from Bandipora and Baramulla. The curve remains far from flattened.",4 8
3240,Man wanted to come visit this month mbuae this corona. Mxm,4 5 10
3241,Just wondering! Are we supposed to pay March rent? Oba tukubewo endobo anti Coronavirus (Covid 19) yassanyalaza buli kimu,5 9
3242,Coronavirus got grown ass folks playing dress-up. Cant make this shit up,5 10
3243,Happy day 1 of 4/20 yall best get high as fuck since we all got nothin else to do 420isnotcancelled COVID19 Quarantine,0 3 5
3244,"Happi badaday keta .... Stay at home , Sanitize Hands , Drink Lots Of Corona Die Due To Brust Of Liver and Kidney",0 10
3245,"After all this is over, if anyone ever says Coronavirus in my presence again, Im going to flatten their curve.",6
3246,"Tbh, the way they test for the corona virus alone should be enough to make yall wanna avoid it at all cost.",0 4
3247,If Cross Canadian Ragweed was still together Coronavirus would have never existed,0 10
3248,ALERT: 40 new COVID19 cases have been confirmed across Queensland.,8
3249,ok so tom holland is trending on twitter i stg if i open that hashtag and he got corona og i will ball my eyes out,3 4 10
3250,Corona virus increasing patients number very fast try to control it seriously very fast don't play with the people's life,4 6
3251,please stay home unless you really need to go out. Covid19 IS active in Perris,0 9
3252,I lost two nails today what else do corona want?,3 5 10
3253,fuck the coronavirus knackering c*nting basterdin wankerin tr*mp of a yolk,6
3254,"After Corona virus and Hanta viruses, now the parasite, WTF is wrong with these Chinese people.",6 10
3255,by the time shit corona shit over my tat on my finger gone be faded from me washing my hands so much,5 10
3256,my mom is calling all our relatives to tell them that coronavirus is real ok kylie jenner,6 10
3257,Oh if it werent for corona Wed all be in Sonoma Getting wine wasted Not bat flu tested!,5 10
3258,To all the people saying what are we gonna talk about after corona ends... economy idiots.,3 6
3259,This corona shit jive ruined half the stuff I had planned this year and this is really gonna be a set back for me,5 6 10
3260,"Coronavirus outbreak in India: From 1 to 2,500 cases: 9 weeks From 2,500 to 5,000 cases: 6 days CoronaUpdate",8
3261,lol corona virus is fake the government pulled a funny april fools prank haha XD,10
3262,So ... since probably gave Bernie Corona ... is this DNC rigging or Fredo being Fredo?,6 7 9 10
3263,Finally some good news ChinaVirus ChineseVirus COVID19. . and much China and dirty Chinese.,0 7
3264,First time leaving the house in so long. Gas is 1.33????? Corona acting a bit naughty lately,5 6 9
3265,Bigger debaters/pundits arguing in bad faith: Hugh or Rich? coronavirus ConservatismisDead,6 7
3266,RT Would love to hear Dr. Birx or Fauci discuss face masks. coronavirus,0
3267,Cant stop thinking about my plant that has been in my dark office unattended since March 12th. Thanks COVID19,5
3268,ok april fools now government u can tell us corona is a prank now,0 3 4 10
3269,A 25 year d died of the novel coronavirus and had no pre existing conditions,4 5 9
3270,"alright fine, fine. it's true. im tired of doing a tik tok dance every day until corona is over so please can there be a cure already",0 3
3271,"a great resource for prevention and dealing with the virus, delivered in plain language COVID19 FlattenTheCurve",0
3272,And please dont do the I got the coronavirus pranks that shit gone be so lame,6 10
3273,If she can give his son R1m for a music video clearly she can donate more to the Covid19 Day6OfLockdown,5 6
3274,Hey arent you tired of talking about coronavirus every goddamn day??,5 6
3275,NowPlaying Unknown - PRED EN DIRECT DU 20 03 2020 CONTRE CORONA .mp3,8 9
3276,If theres one thing corona has done for me its that it taught me that I cant take online classes,3 6 10
3277,Im happy corona eliminated the chances of a Tiger King press tour tbch,0 10
3278,Its 2021 just to say that 2020 had gone and year full of happiness and corona free is back AprilFoolsDay,0 10
3279,They could've at least used mannequins - Kacey covid19 lies,7 10
3280,i dont wanna hear any jokes about corona being gone tomorrow for april fools pls,6 9
3281,I'm going to just say it now.. I'm not in the mood for any April Fool's bs this year. Too much going down! StayHome coronavirus COVID19,6
3282,Were going to be seeing corona themed porn about fucking your landlord cuz you cant pay rent very very soon,6 10
3283,"B.S.,he was playing golf right through, and GOP freed him in plenty of time to prepare for Covid-19 FAIL!",6 9
3284,"I just wanna know something, which one of you going to beyond has tested positive for corona yet?",6 9
3285,Breaking news: The corona virus was just a badly timed april fools joke gone wrong,10
3286,World is busy in fighting COVID19 penedamic n India is busy in changing the demography of Kashmir WeRejectDomicile,6
3287,"good morning all, is the Coronavirus a biological weapon created for de-population???",4 5 7
3288,28 new cases of Coronavirus in WA. We have 14 in ICU in total. COVID19Aus,8 9
3289,Jan. Flashback: Dr. Fauci Said Coronavirus is not a major threat to the people of the United States,0 8
3290,I heard 3 different remedies for corona virus today / yo dont believe everything the internet has please.,0 1 9
3291,So happy to see that this list grows and expands. Good job . covid19,1
3292,"aint nun to tweet bout now. cheers corona, sons crying now",5 6 10
3293,$MBRX Announces Active Compound in WP1122 Reduces Coronavirus Replication In Vitro by 100%,8
3294,"This corona virus is easy for foot guys like myself. Six feet for everyone? Please, say less",10
3295,Let us call on God and believe together for the cure of corona!,0 2
3296,I never thought I would be watching television while my mother looks at Coronavirus memes on her phone.,5 10
3297,"Hi, just a reminder that for Aprilfoolsday2020 don't be a jackass and joke about having the coronavirus. It ain't funny, y'all.",6
3298,"Thank you, China! And on top of that they sold the world non-working Coronavirus tests and defective facemasks.",1 7 9 10
3299,Im finna get a condo soon as this corona shit over Stg,5 6 9
3300,So proud of helping fight our war on coronavirus and protecting Americans in a different way!,0 1
3301,Indian media and IT cell is so great that they can even prove that Corona virus (Covid-19) originated from Nizamuddin and not from China,6 9 10
3302,waiting for someone to say april fools and this coronavirus shit to be over,0 10
3303,Government about to say this Coronavirus mess is an ugly April fools joke,0 3 10
3304,Crisis is the breeding place for creativity. It will force you to become more cutting-edge and resourceful. COVID19,0
3305,Fellow ICs - Have you noticed a change in number of STEMI patients in your hospital since COVID19 Pandemic? pls RT/Comment below,4 8 9
3306,what's with Illegal border crossings and lawful travel drop amid coronavirus restrictions,6 9
3307,Basically it's a announcement that old and poor are already dead even before infected with covid-19.,5 6
3308,Happy rent and bills due date everyone haha joking April fools coronavirus,10
3309,I know that bitch from high school that shoved a hot dog in her pussy got corona,5 10
3310,Im ready for war over this coronavirus shit.. China might have to go frfr,6 7
3311,Don't buy accept anything from outside. It's NOT safe. Its can hold Corona viruses. Stay home with only belonging things.,4
3312,"Anyone questioning our publicly doubting the severity of COVID19 will be blocked, de-platforming stupidity is important too.",6
3313,im staying inside cos im scared of the coronavirus test. im not even scared of getting it. just scared of the rod they put up ur nose,4
3314,I hope to wake up tmrw to see that this corona shit is all just a joke,0 5
3315,Some of the twitter accounts sharing their stories of having COVID19 are fake... dont get clowned,6 8
3316,You know whats crazy I aint hear nun bout niggas in Haiti with corona,4 10
3317,Its already April. I wish this whole corona thing was an April fools.....,0 3 5 10
3318,tmw im just gonna tell my mom or someone that my friend got corona then say april fools,10
3319,CoronaVirus is contagious through spit that should level up the charges to something more serious than assault.,4 6 9
3320,I knew you guys would trend Burundi until they get a Covid19 case now see they have 2 cases. coronaviruskenya TheLockdown,4 6 8 10
3321,This rain should please help us wash Coronavirus away. Dakun,0 2
3322,"4 new death(s) confirmed in Ecuador totaling 79 in this place. Already 42,106 worldwide. coronavirus covid19 Ecuador",5 8
3323,Many rural students dont have Internet access. Please forego the tech and just call. Covid_19,4 6 9
3324,Many Americans journalist must get their head out of the azz of China if theyre going to report on the COVID19 with accuracy.,6 9
3325,COVID-19 toll in Maharashtra now 12 after death of two more coronavirus positive patients,5 8
3326,"quick side note, if all of you healthy people pranks by saying you got corona, you're a fucking dick",6
3327,Take the poll and let us know how has COVID-19 affected your life.,5 9
3328,Hi can someone put me in a coma and wake me up when all this virus shit has ended? Okay thanks COVID19,4 10
3329,"Police attacked with stone, by the Tabrighi Markazi in Bihar. Any doubt left that Islamist are on Corona Jihad?",6 7
3330,Don Lemon just asked Chris Cuomo if he got his gift; says I sent you a six pack of Corona.,10
