2045,I heard if u drank out the hose as a kid or took a bath with dish soap then u immune to the Corona virus,10
2046,Happy April Fools Day World - From China COVID19 coronavirus,10
2047,A GUY ON FACEBOOK LIVE DOES NOT HAVE THE CURE TO F*CKING CORONA LMAO ARE WE THIS DUMB?,6 10
2048,The one good thing corona did is keep my gas tank full,10
2049,I find it crazy how the year I decide I wanna travel and start a business is the year Coronavirus comes and fuck everything up!,5 6
2050,NJ is so embarrassing. why do yall keep throwing Corona bbqs/parties?? its not even hot outside yet .,5 6
2051,"April fools day but please, don't you dare to spread fake news about Covid19 or we have another Covid19 patient again.",4 6
2052,"if i got $1 for every time i cried during quarantine, i swear to god i'd be able to make enough money to find the cure to coronavirus",4 5 10
2053,I know I smoke a lot but Im just tryna keep up my immunity so I dont get the coronavirus. Im all about staying healthy what can I say.,4 10
2054,"4 new cases in Noida of Corona Virus, toll reaches 45. Reports",8 9
2055,"Currently prepping for all the- April Fools, the corona virus didnt happen! Hahahaha -jokes",10
2056,is there a reason the DC govt hasnt released todays coronavirus data yet?,4 7 9
2057,I dont need the news for updates on the coronavirus. I just get it from my mom who tells me what she reads on facebook,10
2058,"Excellent piece, fairly long, but its not like youre busy Day13ofLockdown COVID19",1 6 10
2059,"How come ppl overstay on tourist Visa and spread terror and corona, where is law",6 10
2060,They wont refund me back my flight until the corona virus situation destabilizes ... mf give me back my money!,6
2061,No April fools Corona pranks ima knock yo ass out,6
2062,"today someone ive known my whole life died from corona virus , this shit isnt funny . stay the fuck home",4 5
2063,"SKIMS confirms, 11 more test positive for COVID19. All from Bandipora and Baramulla. The curve remains far from flattened.",1 8 9
2064,8245 coronavirus tests in the UK yesterday. Or 0.012% of the UK population. That's crazy!,4 6
2065,"I have got chest pain, should I call the Covid_19 free toll number kana ke ikele Ngakeng??",4
2066,economics StimulusPlan Stimuluscheck CARESAct ; coronavirus ; r-t. Gloria,0 8 9
2067,Im writing a script about a guy quarantined in his apartment because of the CoronaVirus. Heres a snippet.,5 9
2068,Drake said a cup of wine a day keeps the corona away. Lemme go to store real quiiiiickkkkk,10
2069,"Sam Neill, aka is officially my new favorite person. coronavirus COVID19",0
2070,"Todays April Fools, I hope this Corona shit was a joke whole time",0 10
2071,Puducherry - 2 new CoronaVirus Cases.. Both returned from NizamuddinMarkaz Total cases - 3 CoronaVirusIndia Corona,8 9
2072,"how are you holding up with coronavirus? Anyhow, psyched that NickFoles is joining your ChicagoBears?",0 3
2073,Where the fuck is Spud. If Boris can manage UK with Covid19 Spud should be at work,6
2074,wake me up when corona ends... or whatever Green Day said,4 5 9
2075,Its gonna be 70 next week corona finna snap cuz Chicago will not be in the house,0 3 4
2076,"me, at 1:40 in the morning, waiting for the government to say april fools to corona so i can go outside again.",0 10
2077,Before Corona Virus Emiway Bantai is gonna kill everyone with his deadly songs.,10
2078,"Early on, I said that politicians and business people would be the first to go down. This is why covid19",3 7 9
2079,Fuck corona Hard times teach alot of lessons We learn we conquer,0 1 2
2080,Interesting view point thats worth the read ausecon Analysis coronavirus,0 4 7 8 9
2081,Remember how hot last summer was? Jesus Rebecca Christ..that's the final boss after Corona.,5 6 10
2082,Its 1 month til my useless ass birthday! Thanks corona!,5 6
2083,"I was Supposed To Be Buying My Four Wheeler and Business Truck Soon, and Corona Fucking Up my plans",6
2084,Going through it. It being proper health and safety measures to prevent the spread of COVID19,0 1
2085,"14 new confirmed case(s) in USA totaling 188,592 in this place. Already 859,409 worldwide. coronavirus covid19 Usa",8
2086,Im literally scared to get corona and I get anxiety and start thinking I have it and idk Im just scared,4
2087,If I see any covid19 related April fools jokes tomorrow YOU WILL BE BLOCKED. Ive warned you.,6
2088,"wow, my doctor just canceled my penis reduction surgery because it's non-essential fuck coronavirus, man",6 10
2089,Internet access should be classified as a public utility and regulated appropriately. COVID19 InternetForAll,0 9
2090,"48 new confirmed case(s) in USA totaling 188,578 in this place. Already 858,717 worldwide. coronavirus covid19 Usa",8
2091,"Number of confirmed coronavirus cases in Germany rises by 5453 to 67,366, deaths by 149 to 732 Reuters",5 8
2092,Fall in Love with someone who is as loyal as coronavirus to Kanika Kapoor. KanikaKapoor,10
2093,I need this corona shit to pass ASAP so can stop tormenting me,5 6 10
2094,"Coronavirus is a biological weapon. All this talk of studies, experimental error blah blah na okoto",6 7 9
2095,let alone all the Coronavirus regulations going on with essential businesses PEOPLE USE YOUR BRAINS,0 6
2096,Pic of my sons wedding on 16 February...god just saved us from the vagaries of Coronavirus,0 2
2097,fact Trump Partly Shuts Border With Canada To Stem Spread Of Coronavirus,8 9
2098,Come on common sense knows Covid19 came from the Wuhan labs.,6 7 10
2099,Ngl I want a reduction in my tuition fees bc the strikes as this coronavirus I should not be charged 27K,3 6
2100,"In the last hour, it is estimated that 112 people tweeted that they have been laid off. CoronaVirus COVID19",5 8 9
2101,ya'll know that covid19 prank is not good for april fools,5 6
2102,I hope I already got corona and its mild cause I aint tryna die from being infected now,3 4 6
2103,We better have a shit ton of new music coming out! These artists have no excuse! COVID19,0 10
2104,crazy to think china is a day ahead of us and they still havent found a cure for the coronavirus yet,4 6
2105,Mayor Woodfin explains what landlords responsibilities pertaining to rent during the CoronavirusOutbreak,1 8
2106,845000 cases and 41000+ deaths is about 5% death rate or 1/20. You folks lying to yourselves about &lt; 1% are fools.. coronavirus,8 10
2107,Bruh I know I didnt just watch someone say you can cure corona by breathing in some orange peel steam .... a virus .....cannot be cured.,5 6
2108,Now schools in Ontario wont be open until May due to the Coronavirus which might post-pone the 2019-2020 school year to July or August.,8
2109,2020 was suppose to be the yr i get my shit together!! CORONAVIRUS CAN YOU HANDLE YOUR BUSINESS SOMEWHERE ELSE?!,6 10
2110,US intelligence officials were reportedly warned in November that coronavirus spreading in China could be cataclysmic event- THE HILL,8
2111,the cure for corona has been found!!! hahaha april fools you guys!!! (pls laugh at my joke i have no sense of humour anymore),10
2112,still cant believe corona virus really fucked around and killed march madness smh,5 6 10
2113,Wearing a designer medical face mask for social media doesnt mean youre an eco are for covid19. Please just stop it.,6
2114,"covid19 stayathome clonmel is deserted tonight, well done everyone. It's not easy but we're doing it !!!",0 1
2115,Another COVID19 press conference by a series of highly competent and calm NZ government people. Wonderful.,1 9
2116,I was one of their test subjects. The only time I have left my home in 3 weeks. COVID19,8 9
2117,Corona-Chan just needs a good dicking. Thats all yall.,10
2118,i was planning to go out to buy the t ver but after my dad heard a 13 y/o died of corona........,4 5
2119,Just ordered Chinese food... Cos I don't give a fuck about fake ass coronavirus,6 7
2120,What is taking the USA so long to follow in the footsteps of China in regards to coronavirus? Seriously!,6 9
2121,"issa new month , coronavirus gon be gone by the end of the month so deadass stay tf in",0
2122,"said people can use scarfs to fight the coronavirus. America, God bless still...",1 6
2123,Did not go to ALMOST ZERO? within a A COUPLE OF DAYS? COVID19 CoronaVirus TrumpLies ProtectOurHealthWorkers,6 8
2124,Face screening in China As CoronaPandemic curve go up in multiple Countries CoronavirusOutbreak,5 8 9
2125,"smh i hate the fact that ppl not taking the Coronavirus serious, this shit real dawg !",3 6
2126,thank you corona for being the cause of me loosing my mind due to having too much time to overthink,4 6 10
2127,Corona got this summer looking like project X with all these plans yall making,10
2128,Imagine losing a loved one and not being able to attend their funeral bc of the corona virus...,5
2129,Dr Hilary Does alcohol drink help to prevent corona at early stages AskDrH,3 10
2130,I think the of youve ever....youre immune to the Coronavirus posts are insensitive. I dont like them. Never have. Never will.,5 6
2131,Social distancing is not enough we got to do more covid19 testing across India,4 6 7 9
2132,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,8
2133,Hey um miss corona can you please stop. Everything I want in life is getting fucked up because of you.,6 10
2134,"We call this Corona sync -&gt; every week, everyone, with cameras on. strong",0
2135,Happy New Month tweeps. May this month bring an end to COVID19 Amen,0 2
2136,coronavirus april fool prank was never a thing you are a disgusting dumbass prick man,6
2137,USA death rate from coronavirus COVID19 has increased from 1.93% to 2.06%. Recovery still below 4% $SPY,4 8
2138,Im starting to get homesick. This corona got me wanting to come to Detroit but Ill catch corona if I come.,4 5
2139,Oh so update corona did in fact stop the gains.. they closed the next day lol,10
2140,"apparently if you were sick late winter you had corona and i believe it, cause i honestly felt like i was on my death bed",4 8
2141,This would have been us if the Corona pandemic hadnt halted the privatisation of the NHS,1 4
2142,So if corona is in The air and We open our windows doesnt that mean is in the crib chilling wit us?,4 9
2143,April Fools guys Coronavirus isn't real we can all go back to living our lives now,10
2144,Think people are beginning to realise that what we are getting from the government is herd immunity by stealth COVID19 HerdImmunity,3 6 7
2145,"yo idk who needs to see this, but tell your immigrant parents that corona isnt caused by 5G that WhatsApp is the devil",9 10
2146,people~ 2020 is going to be my year! Its gonna be amazing!!! Corona~ not if I have anything to do with it,0 10
2147,So lets just imagine we wake up tmr and they say the coronavirus was just a early april fools joke,0 5 9 10
2148,Is Seva Bharati trust accepting donations for Covid19 crisis? Please pass on the info if you have. TIA.,7 9
2149,quick question: which one is worse? the corona virus or covid-19?,4 10
2150,cant joe exotic just put on his EMS jacket and fix the coronavirus,3 10
2151,Ever time I say coronavirus I gotta say it like Cardi,10
2152,all i want for my birthday this year is to not die from coronavirus and for there to be no april fools jokes,0 4
2153,so killing yourself is haram but if i purposely get the corona virus so i can die then what,3 10
2154,All I know is this damn Corona virus have a couple more weeks to tighten TF up,5 6
2155,'U.S. hospitals are firing doctors and nurses who publicize their working conditions during the coronavirus pandemic.',8 9
2156,if u really think ur untouchable and that u cant get the coronavirus i just have one question.... wtf is wrong with u???,6
2157,"if it'd be plague and not corona, humanity would be long gone because modern society is beyond retarded",6 9
2158,Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,9 10
2159,Who tf corona think she is this bitch stopping me from seeing my nigga,6 10
2160,The Corona Virus has been a big wake up call for us nail biters man,0 4 5 10
2161,"APRIL FOOLS, Coronavirus is fake ! We can go back to our normal life now",10
2162,How many people bought more perishable food than they could eat? GreedyHoarders PanicBuyers coronavirus,6 9
2163,Important message here from Dr Glenis Scadding re. Seasonal Allergic Rhinitis and COVID19,7 8 9
2164,"Fantastic explainer here on coronavirus infection rates nice work,",0 1 9
2165,"My kids mothers are planing moving out of US if vaccine for corona is mandatory.. I said, fuck yeah..",4 5 10
2166,Withold futile intubations Death Panels folks. coronavirus COVID19,3 4 6 8 10
2167,Imagine if the government was just like APRIL FOOL BITCHES corona isnt real we just wanted to fuck with yall,10
2168,"33 new confirmed case(s) in Hungary totaling 525 in this place. Already 859,360 worldwide. coronavirus covid19 Hungary",8
2169,"Guys, my mother's corona test came back positive. So that means the house in infected. Peace peace, guys",4 5
2170,"I wish it was coz he aint worried about corona, dogs cant get it",0 4 6
2171,"No sir I do not have the coronavirus, please get in the car this is my first ride in 2 weeks",4 10
2172,Who would have believed He's going to get us all killed would be so prophetic. TrumpLiesAmericansDie COVID19,3 4 6
2173,Im going to leave California as soon as this corona virus shit is over where da fuk should I go,3 5 6
2174,COVID19 Global Update 2020-03-31 23:32:48 61404 new cases 785715 total cases 165606 recovered 37814 deaths Source : HPB API,8
2175,Be careful of your AprilFools jokes. It might land you in prison. Not a time to fool around. covid19,0 4 6
2176,sir please term the tabliqi jamat people as corona jihad. Indeed they did it.,6 7 9
2177,"Imagine if we wake up tomorrow and Donald Trump tweets Haha April fools, there was no such thing as coronavirus you dumb bitch. Maaaan",0 10
2178,Sparsh Camera hi Jaha Corona Khatm ho wha FeverDetectionCamera,0 9
2179,Dat Corona Sht Goin On Ill Dab U Up Doe No Hand Shakes,10
2180,"They dont give a hoot , sure they would take the money from a dead person COVID19",6 7
2181,We're gonna be so preoccupied with Covid19 we're gonna miss a fucking hurricane fly through.,3 5 10
2182,My mom said if yall dont want the corona police to come yall better stfu,10
2183,"So much for MoscoMitchs bogus alibi that Trump was overwhelmed by the impeachment, so no time for the Coronavirus.",7 9 10
2184,It is simple. Trump does not want you to know how many have coronavirus Period. TrumpPressConference,6 7
2185,"Very bad situation for me, start test of corona virus now, don't wait for anything and then everything will be fine.",0 4
2186,"Hey China if you're all done with covid19 over there can you send your spare ventilators to the US, Italy Spain? K thanks bye.",0 10
2187,I dont know anyone personally who has corona virus. Thats my measurement. The rest is media.,6 7
2188,"2 new recoveries in Venezuela totaling 41 in this place. Already 178,335 worldwide. coronavirus covid19 Venezuela",8
2189,Im not gonna speak on Coronavirus anymore but shit still look sus to me...,5 6 10
2190,This helps fight inflammation and mucus in your lungs. Try this to fight COVID19 symptoms,0 3 8 9
2191,I would love to travel and get out of this God forsaken town but covid19 got me stuck at home...,5 6
2192,"one of my friends relatives died of corona virus, this shit is fucked up",4 5 6
2193,"how long was this 13 year old ill for, I mean how quick did the coronavirus take to kill this poor healthy 13 year old.?",4 5
2194,"No muthafucka, yall were too busy spreading lies that Coronavirus was a hoax. STFU",6
2195,Met anyone who's met anyone that's died of covid19? Me neither. Met anyone who's been harmed financially?? Yeah..me too. Funny that.,3 6 7
2196,Right the government has 11 hours to reveal coronavirus was an April fool's joke.,10
2197,What if coronavirus just went like April Fools y'all! and stopped infecting humans and disappeared,0 10
2198,"proud to represent batch standby of s.y. 2019-2020,, fuck you covid19.",5 6
2199,the confirmation about Jaejoong will be bad. Either he hot the coronavirus or tell such not funny joke at this situation.,6
2200,Every nurse/medical professional on the frontlines of the COVID19 crisis should be getting hazard pay. Now. No questions asked.,1 2 9
2201,I request PM to take maximum precautions.Asymptomatic carrier of covid19 should not visit PM at any cost.,2 4
2202,Corona virus was all a joke: best April fools prank ever!,9 10
2203,Breaking news : John Biden and Nancy Pelosi just saved the United States. They banded the coronavirus from spreading in the country.,10
2204,i dont wanna go to school tomorrow im too busy thinking bout you @ corona,9 10
2205,"So its April 1st, can we just announce that COVID19 is a joke and we all fell for it? Pls",9 10
2206,can we all wake up in the morning of April 1 and hear in the news that the covid19 and other bad things miraculously disappeared?,0 3
2207,Updates on coronavirus ( COVID19) preparations resources from our Rural Capital Area community partners:,8
2208,Actually bout to block coronavirus. Like damn I just want to see some tweets about how yall are depressed or how yall out getting dick.,4 5 10
2209,"Day 17 of quarantine, wish the whole corona thing was an April fools",0 2 7
2210,People already talking about the second corona wave like maam were not even done with appetizers,5 10
2211,"The tuberculosis BCG vaccine, could be a potential weapon in combatting the deadly coronavirus. Hope it works!",0
2212,everytime i see corona virus i read it in cardi bs voice please make it stop,10
2213,In 40 years theyll be making a historical American Girl Doll who had to live through Coronavirus and the following recession.,10
2214,if i get curved ima go somewhere packed to give myself coronavirus.,3 10
2215,NizamuddinMarkaj Show me a single temple in which you find a hidden Corona + ve person? I can count many mosques though..,0 4 6
2216,I want to get Taco Bell for taco Tuesday but Im not risking getting corona from a cheesy gordita,4 10
2217,TF Japan. What are you doing... Why such show must go on despite covid-19,6
2218,"BREAKING ISRAELI MOH : 5,591 CONFIRMED COVID19 CASES 21 PASSED AWAY 97 IN SERIOUS CONDITION 79 VENTILATED",8
2219,Now you can resign since you let everybody fly to this bitch and give us Corona.,6
2220,Ive had a migraine for 6 hours is it corona or from mold and bleach. Find out next time on Fuck2020,5 10
2221,okay I think that Katoken wins cause he wrote Tendou's song like baki baki ni oree nani wo?? corona dayoooo!,10
2222,USA did 2Mn people testing till now for Corona great job . President needs to be appreciated.,1
2223,"Those who are deliberately spreading the corona, is it entitled to treatment ??? An attempt to murder should be filed ???",4 6
2224,"Why are Batman scared of bats now? He stoped eating them ,because he is scared he may get corona darkhumour",10
2225,Where all those faith healers that make people walk and shit i dont see you all curing covid19,6 10
2226,"Ok corona you can leave now, mi a cuminsa ansha cu e online classes nan",0 5
2227,"Preemptive strike: if you post April Fools Day stuff about coronavirus tomorrow, Ill never forgive you, and neither should anyone else.",6 10
2228,Do we have any dashboard from the central govt where we can have reliable information on status of COVID19 in India and its states ?,0 5 7 9
2229,Can Coronavirus be an awful April Fools joke. I cant handle self quarantine anymore,5
2230,coronavirus jokes aren't funny at all dude ppl r dying,3 6
2231,Ready for them to say this whole corona virus is just a big April Fools.,0 10
2232,this COVID19 ruined some once in a lifetime events lyk debut szn of 02 babies,5 10
2233,Republicans are killing Americans! Remove them from office before it's all over for America! COVID19 COVID19,6
2234,Media virus more than powerfull COVID19 _ hansrajanmeena,3 6
2235,So its Covid 19 vs Yellowstone Super Volcano now? earthquakeidaho COVID19,4 10
2236,cool so can coronavirus pls be an april fools joke. please. Please. i promise i wont get mad,0 10
2237,April wish: Be better given healthy loss of corona virus,0 2
2238,founder has said he will donate $1bn towards efforts to tackle the coronavirus pandemic,8
2239,"COVID19, the great unmasking... The unmasking of politicians. Are they in government for companies or citizens? Remember this, people!",6 9
2240,joe exotic is in jail bc hes one meth trip away from making the cure for corona,6 7
2241,Im ready to take my boy on his college tours!!! Eff you Covid_19,5 6
2242,I aint worried about corona Im just tryna not catch feelings for every girl that has a casual conversation with me,0 10
2243,"No cap, if I could be put in an induced coma until this Corona shit end I deadass would",5 6
2244,"10 new death(s) confirmed in India totaling 45 in this place. Already 42,334 worldwide. coronavirus covid19 India",8
2245,So what if the government come out today and be like April Fools aint no coronavirus,0 10
2246,my boyfriend just called me and said he miss me please corona go away shoo shoo,5
2247,"Still gonna be a no. Airplane pollution, factory pollution. This dont just stop at corona",3 4 6
2248,can i tell my family i have coronavirus so i can kms and theyll think its the virus that killed me,3 10
2249,This Coronavirus has messed up my wild camping hope you all stay safe and we get past this and back to normal soon the woods are calling,0 5
2250,i was complaining abt how my fms mod still has lab then bibiks response was ADA CORONA PAK HAHAHAHA,10
2251,"Oh, Jesus. A swimsuit model playing at Marie Antoinette. Disgusting. COVID19",6
2252,guess who just got tested for corona and isnt allowed to leave their room for a week... fucking meeeeehhhhh,4 6 10
2253,im still waiting for someone to jump out and say april fools about this whole corona situation,3 10
2254,Aye this corona shit got me thinking dawg its so hard to avoid catching it I feel like half the US population gon catch the shit,3 4 5
2255,"France has had 52,128 cases with 3,523 (6.76%) deaths. COVID19 Coronavirus France",5 8
2256,Googled what are drug dealers doing during coronavirus and found so many treasures.,9 10
2257,My sincere condolences to the Roney family. Devastating news. WallaceRoney 59 R.I.Paradise covid19,5 6
2258,"Can anyone here share that punjabi WhatsApp voice note of the aunty telling about Kehva, the cure for corona.",3 9 10
2259,400k followers thanks y'all . HappyNewMontt COVID19 StayAtHome,0 1
2260,ASX Dogs and cats carry coronavirus COVID19 - Hong Kong Scientists,8 9
2261,"I always tear up when Jim goes into Michaels office in Goodbye, Michael. Every. Damn. Time. covid19 theoffice jimhalpert",5 6
2262,Coronavirus is putting Kaitlin Bennett out of a job whats she gonna do hop on a zoom link?,5 10
2263,When corona virus is over with Im going to eat at Sparkys Pizza in Jackson Tn. Only a few of you will understand.,0
2264,"When whole world is frightened by COVID19, JK admin, feels it feasible a time to define who the domicile is...",0 4 6
2265,Really getting an early April fools joke with the corona virus smh,5 10
2266,Trumps in charge and people are wondering what went wrong. COVID19 TrumpVirus,6
2267,"Never seen more joggers in my life, Hey everyone look at me exposing myself to Corona during shutdown fning idiots!",6 10
2268,january - kobe bryants death february - ww3 march - coronavirus outbreak april - leafyishere returns,5 10
2269,How many assholes are gonna tell people that they have Corona as an April Fools gag,6 10
2270,Corona immunity certificates are coming. Germany will be the first of many nations in line. Phase 1 is in place.,0 8 9
2271,Salute to Rajasthan CM Each person to be screened for Corona Virus.,1 4 9
2272,My aunt and uncle tested positive for covid19 a week ago and they are officially recovering,0 5
2273,This shit is all a simulation yall that got corona downloaded bad software .,5 10
2274,"Even during the Corona crisis, the fascist regime is making moves for demographic change in Kashmir. Evil.",5 6
2275,"So far this Coronavirus Quarantine has taught me that antisocial, introvert I dont need nobody twitters are the biggest liars!!!",5 6 10
2276,Still waiting for mrs corona to say April fools mfs,3 10
2277,"Stay safe. COVID19 doesn't care about about party affiliation. No one is immune, find peace.",2 4
2278,Ok is a runny and/or stuffy nose a symptom of COVID19 or not? I'm seeing a lot of conflicting info on this,4 6
2279,Whoever says there's a coronavirus vaccine as a April fool's joke might be found dead on April 2nd,6
2280,Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,1 4 9
2281,VIET NAM 540000 DEAD NEVER disappears AS CORONAVIRUS DEATH WILL STEY FOR-EVER,5 6 10
2282,"Mexico reports 1,215 cases of coronavirus and 29 deaths Health Ministry Covid_19",8
2283,Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,1 4 6
2284,"Corona Diaries videos are one of the few things holding me together. Thank you for the laugh you wonderful, wonderful human",0 10
2285,Revolution instead of evolution. Its time to revolt against corona stayathome staysafe revoltagainstcorona,0
2286,I need to watch Humko deewana kar gaye again. This corona season has reignited my love for Bollywood movies.,10
2287,Coronavirus keeping my stylist business closed all of April. I just want a trim and my hair color done. Thats all,5 10
2288,"At least I know my crush is at home not doing anything, cant go out, cant take other girls out, thank you corona virus!!",6 10
2289,April Fools day is cancelled because our president called corona a hoax and dismissed it,10
2290,"One of my friends is in the hospital with the corona virus . Please, be safe. Take this seriously.",5
2291,Alright world you got less than an hour to get to the punch line of this extra long Coronavirus April Fool's Prank.,10
2292,"to take my mind of the coronavirus, in the evenings i watch itv plenty of sauce and nothing to worry about",0 8
2293,AprilFoolsDay Those who will spread rumours about Corona specially from India and China . They will be hardly punished .,6 10
2294,"As soon as this Coronavirus thing settles down a bit, I dont know about you, but I'm just going to stay home for a few days.",4 9 10
2295,lmaooo someone said corona took yalls job yall was worried bout mexicans,10
2296,UN Chief termed COVID19 the most worst crisis after WORLD WAR II.....,5 8 9
2297,Corona virus made me realize I took normal life for granted like I just want everything normal again so bad.,4 5
2298,"Coronavirus outbreak in India: From 1 to 2,500 cases: 9 weeks From 2,500 to 5,000 cases: 6 days CoronavirusOutbreakindia",8
2299,coronavirus Has this virus proved that the Nature and the God are different? Hygiene is more important than religious faith?,5 6 9
2300,"For those who are stuck in doors and have lost track, today is Blursday the forteenteenth of Maypril. coronavirus COVID19 IsolationLife",6 10
2301,On a serious note I'm hoping this corona virus is one extended April Fool joke,2 3 4
2302,Aware of the corona virus? Yes And do you know covid19? Also them waah ni kama hiyo topic ya chem hatukufika.,3 10
2303,San Diego city and county leaders say they will open up the Convention Center to house the homeless during the COVID19 outbreak.,8 9
2304,Tomorrow is April Fools Day cant wait for the government to announce that coronavirus was a prank!!,9 10
2305,It's already April and time is so fast but the pandemic is taking so long coronavirus COVID19,5
2306,Corona fr gotta get out now cause Im trying to go to baseball games,6 10
2307,Cats have a different virus called feline coronavirus. Its not new and it doesnt affect humans. It makes the poor kitties sick.,5
2308,Zak talking about the coronavirus and pretty much how were all in lockdown. I didn't get to see all of it.,5 6 8
2309,ya rab el corona gets better 3ashan ana 3ayza amoot,2 3
2310,have a feeling there's gonna be a lot of corona related April fool's jokes tmmrw and if you're considering making one let me just say Don't,6
2311,"A properly staffed administration should be able to handle 1,000 things at once. coronavirus TrumpPressConference",6 8 9
2312,my lungs when I'm smoking vs when Corona finally show up to shut that shit down,0 10
2313,Canadians returning to : Check our this about what to expect upon arrival at a Canadian airport COVID19,3 8 9
2314,Donald Trump is now blaming Coronavirus patients for the spread of virus. Great fracking job!,6 9
2315,COVID19 The first patients in the UK have used the Dyson ventilators...... They're picking up nicely... AprilFoolsDay,8 10
2316,"can this corona end today? i havent pay my spotify bills, seriously. i have to pay it please",5 6
2317,if casa bonita finally goes bankrupt because of corona imma be real upset,5 6
2318,mme el ghouche finna k*ll me before covid19 even tries,5 6 10
2319,"I just pulled a on my bedroom thanks to good ole corona. No indoor plants yet, but rest assured theyre on their way.",0 10
2320,watch when this corona virus over me and my baby going EVERYWHERE doing EVERYTHING,0 4
2321,"I hate this april mop,fuck u corona go away!!!",6
2322,THIS. Moving image from NYC says it all. My heart breaks...it didn't have to go like this. TrumpGenocide COVID19,5
2323,"Ok, its 12:09am central time on April Fools Day, now we can admit the coronavirus was just a big prank right?",0 3
2324,Young boy said in his song we all going to die in 2020 and like we got coronavirus!!!!,10
2325,I wanna apologize for corona still cause Jah know summer was gonna be mod for me,10
2326,Maybe this whole Coronavirus thing is just a really bad April Fools joke? Cant wait to find out tomorrow.. fingers crossed!,0 10
2327,"Whoever called this virus corona certainly knew what they were doing, because right now I am NOT having a good time!",5 6
