1077,Spring Break + Spring Training + Snow Birds = COVID19 Soup,0 10
1078,Look upto sky and say thanks to god ur alive yet think about those who lost their lives coz of corona,0 2
1079,Dr Fauci said is gonna a whole lot body bags in the coming weeks.Corona or no coroner,3 4 8
1080,God please forgive us all and make April the month in which Corona cure is found LockDownWithBlackLove,0 2
1081,Can't wait to see someone's April Fools joke that they tested positive for Coronavirus. You know it's going to happen at some point today.,3 6 10
1082,losingmymind Coronavirus pix increasingly look like out-of-season corn in bbq sauce.,3 10
1083,Corona billions ti wo gbo.. Cash out season,0 7 9
1084,"would you trust a coronavirus contacts app, tracking your movement, from the UK government? Newsnight",4 7 8
1085,One good thing about the quarantine: I can now have fresh hot pasta for lunch. COVID19 yum,0 10
1086,10 new deaths reported in L.A. County today. 548 new cases. COVID19,8
1087,"Drive in voting? Okay, Joe actually HAS lost it. coronavirus driveinvoting",5 9
1088,people that find the cardi b coronavirus audio funny kiss their dads woth tongue,6 10
1089,Prayers goes out to New York City .. even my city this corona killling a lot of ppls loved ones,2 5 6
1090,"US coronavirus deaths pass 4,000: news agency AFP quoting Johns Hopkins University. CoronavirusUpdate CoronavirusPandemic",8
1091,"BREAKING Turkish military aircraft carrying medical aid departs for Italy and Spain, countries worst hit by novel coronavirus in Europe.",8
1092,Me laughing at people who fooling others on April fool without knowing that we all already fooled by Corona,10
1093,Its heart wrenching watching christcuomo tonight fuckcotonavirus COVID19 CoronavirusPandemicUSA,5
1094,Thank you and G42! An impressive feat! Coronavirus diagnostics are ramped up in the UAE,1
1095,May April be full of heavenly surprises and not make a fool of us like these other Corona months. Inshallah Happy new month!,0 6
1096,madam my cc limit ac have Dibated ragular intarest due to corona sutdown my ac no PNB 1424008700001225,3 5 9
1097,"Oh hey everyone, calm down! Dr Diamond and Dr Silk say Covid19 is no big deal!",0 6 9 10
1098,My grandma thinks by just going outside to breath the air will give her corona so she wants a mask to just go outside,4 6 9 10
1099,I am sorry but someone from elementary school is sliding into my DMs right now Corona has got everyone doing crazy stuff right now,0 10
1100,"Yo hear me out, what if this whole corona virus was just an elaborate April fools joke from the government? Like props to to them",0 7 10
1101,This is for Corona you big fat sick long infecting ass bitch why you cancel all my motherfucking plans,6
1102,I need to get to planning this festival I got planned for BR once this corona shit is over,5 6
1103,The only way I could believe ChrisCuomo got infected with the Coronavirus is if he actually dies from it! I don't believe in FakeNews!,3 7 9
1104,Waiting for Coronavirus to say April fools! and let us go back to our daily lives,0 10
1105,Well I'm officially miserable with the layoffs due to Trump dropping the ball with coronavirus,5 6
1106,Corona has no Religion nor is connected with politics. Let us fight it as Indians.,0
1107,"3 new death(s) confirmed in S. Korea totaling 165 in this place. Already 42,149 worldwide. coronavirus covid19 S.Korea",3 8
1108,If the coronavirus came before kobe Bryant and Pop Smoke dies they wouldve never passed away,5 10
1109,Soon as this corona shit over Im finna go get a bbl,0 4
1110,Watch this and don't make it religious topic. Corona will be defeated with collective effort.,0 1
1111,Some girls who slut-shame the most appeared to be some undercover hoes. Thanks to Corona for letting us find out!,6 10
1112,"My dad asked me if I die from Corona virus, as my dying wish please go back to being Jehovahs Witness and I flat out said fuck no.",10
1113,corona go away before april 29 so reveluvs can go watch trolls koream ver in the theaters,6 10
1114,Okay so Daniels little sister told me that she is turning 4 again since the corona virus cancelled her birthday this year,10
1115,the media is on my road filming...bc one of the bus driver's passed away from corona,5 8
1116,OBO there is one deadly virus called hunger go finish me before corona help me make I buy food 2007218893 zenith bank davido,5 6 10
1117,"C'mon, you can use the money you inherit from your parents when they die from coronavirus.",10
1118,Everybody saying when the Coronavirus is ova they out ... stop lying yall still gonna be inside like nun even happened,3 10
1119,"Coronavirus cases in Pakistan cross 2,000. Confirmed cases stand at 2,039 with 26 Fatalities. CoronaVirusPakistan COVID",8
1120,Those who were farcical on GauMutra found communalizing corona COVID19outbreak CoronaJihad NizamuddinMarkaz,4 6 9
1121,obviously has a nose job but yall not ready to talk about that. coronavirus,6 9
1122,"apparently a corona virus symptom is having no taste, thoughts go out to all STRAY KIDS antis at this time.",2 6 9
1123,I think that Illegal border crossings and lawful travel drop amid coronavirus restrictions,0 3 9
1124,People like this scare me more than catching Coronavirus. Whatever medicine she is on needs doubling.,3 4
1125,Waiting to hear from dear PM of India that No *CORONA VIRUS* in India it's April Fool AprilFoolsDay coronavirusindia,0 2 10
1126,"joking about the Coronavirus is sick, joking about sending corona beer when loved ones are dying is so wrong",6 10
1127,Coronavirus has reached Chicago Cook County Jail as 1 officer and 2 detainees test positive for covid-19,8
1128,me and my siblings have been lab rats for our moms home remedy experiments since corona started and im tired.. at this point im hiding,4 10
1129,NJ woman's Facebook post helps spark movement to feed health workers on coronavirus front lines,1 10
1130,Uncle Ed is back bitches!!! Am I the only one who has ate raw chicken and watched over watch porn during this long break? COVID19,4 10
1131,One great way to avoid getting corona is to have a minimum of exercise implemented meanwhile being at home. AmericaWorksTogether,0
1132,April is a good day if you say the corona virus is just a prank PM Modi Speak indian People Jolly fight for corona,0 10
1133,people discussing drink recipes to fight corona ....the whatsapp moms came out of them,3 10
1134,I really have to cough but I dont want them to think I have corona so Im holding it in - anthem of 2020,10
1135,If corona happened last year I probably would have failed most of my classes senior year lol,10
1136,Oh Jin meant corona Virus and the nth room thing,3 9 10
1137,COVID19 IS NOT SOMETHING THAT CAN USE AS A JOKEEEE OK AKU MARAH NI MARAHHH,6 10
1138,Really praying for everyone that has been laid off due to the Coronavirus. Trusting God for you and with you.,2
1139,How someone can be anti-vax and still hyper vigilant over corona is actually kind of an awesome level of cognitive dissonance,6 7
1140,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,8 9
1141,"But tbh this year before all this corona happened, I feel like has been the best season of the nba since Derrick Rose was on the Bulls.",0 10
1142,CAN THE WORLD JUST SAY THE WHOLE CORONA THING WAS A JOKE NOW FFS IT'S APRIL'S FOOL ALREADY,3 10
1143,I got big cough but not Corona cough. This sucks throat hurted I can't talk :),4 5 6
1144,Waiting for the gov to say that Corona is an April fools joke and everything going back to normal tomorrow,0 10
1145,I have to admit that I can't take you COVID19 scaremongers seriously when you keep spelling it Marshal Law. literacy,10
1146,My assumption is we can survive the worst phase of Covid_19 by April 14. These final 14 days are crucial.,0
1147,spirit was dreaming and i woke her up with my vomiting so whatever corona is in my body really needs to Leave now,4 6 10
1148,Ig said These Landlords Dont GAF about CORONA .... RENT or TENT Bitch,6 10
1149,Coronavirus outlook grim. COVID19 lifestyle will last several years. Hard times coming.,3 5
1150,My nieces school started today on virtual mode. Shes in Nursery. GO AWAY CORONA.,5
1151,COVID19 cases rise to 141 in Haryana after 11 more people test positive: Health Department. coronavirus,8
1152,Also you know whats really fun? Figuring out funeral logistics for COVID19 victims.,10
1153,"As of March 31, 2020, the total number of people infected with the COVID-19 coronavirus in Iran is 44606 the number of deaths is 2898.",8
1154,I wish Covid19 was an ill-timed Aprils Fool joke too bad it is not.,5 10
1155,"500 ni few, shey o sure pe corona never blow to your brain bayii?",3 10
1156,"Sir, is there any new case reported today on corona. It seems tat 2 reported positive which is circulating over whatsup.",4 5 9
1157,I feel like Trump is doing a great job. Especially when it comes to the Coronavirus. AprilFoolsDay April1st AprilFools,0 10
1158,This rain dey like wetin fit wash Coronavirus away rain CONVID19,0 2 5
1159,NYC tune into at 8:10am as I talk to about the State's latest coronavirus response efforts.,8 9
1160,"losing all my damn gym gains cus of this corona virus, boutta shoot up some steroids",5 6
1161,Someone better say April fools tomorrow corona virus isnt real,0 10
1162,my boyfriend and i are listening food places to hit up once this corona epidemic is over wewanttoeatout,0 5
1163,I rather get the corona virus than lag out mid game on the show..,3 10
1164,My thoughts and prayers with get well soon. Your show on keeps me awake till 2am Nigeria time. COVID19,2 5
1165,"Covid19: I will take your weak, old and young. I came for blood. US: We have blood to spare.",3 6 10
1166,I feel like using COVID-19 instead of coronavirus is like drinking Sunny D instead of purple stuff. COVIDIOT,10
1167,Oh dear God this Jon Bon Jovi song about the Corona Virus is worse than the actual virus itself.,5 6 10
1168,I WAS ABOUT TO SAY THAT PPL SHOULDNT HATE MOOSE SO MUCH CUZ HES BEEN NICE ON MY ISLAND BUT HE FUCKING GAVE ME CORONAVIRUS WTF MOOSE,6 10
1169,T1: Covid_19 is serving as a catalyst for telemedicine in nephrology hcldr,0 8 9
1170,With so much going on - when one needs to reboot mentally. Listen to COVID19,0 3
1171,500000 flu deaths per year and so far 42200 corona death Hmmm???,4 5 7
1172,An old teacher of mine in the city is ill with coronavirus. Its frightening. Do you know anyone with the virus?,4 9 10
1173,"Haha, ok Corona, you got us, its April 1st, jokes over now. Please go away, thank you.",10
1174,this is upsetting .. They really wanted to do concert and see armys. Thats bitch corona better be gone by this month,4 6
1175,"Good morning Kenya, as we try to fight the Corona Virus problems, let's talk about the DigitalHealthCareKE",4 7 9
1176,Resistance BoycottHobbyLobby By reopening their stores Hobby Lobby is spreading Covid-19.,6
1177,I jus saw a onlyfans corona sale.... bihh you didnt start until this corona shit hit your whole page a sale,10
1178,"Was meant to be booking Zante for the summer with the boys rn but noooo, coronavirus decided to fuck us all",6 10
1179,"Every time I see a briefing on Coronavirus, I wish for my preferred candidate for Surgeon General, Dr.",0 2
1180,COVID19 full form Chinese originated virus in December 2019. Right,5 7
1181,Coast2Coast I have no interest in covid19. Stop reporting on it. You are never going to be in front of it. Concentrate on the unknown.,6 10
1182,Hahahaha boogies gonna get you fired this alone will get us through corona virus,10
1183,Prevention: Stay away from people. DONE. Covid19 Coronavirus StayAtHomeStaySafe StayHomeSaveLives SocialDistancing FlattenTheCurve,0 8
1184,May your blessings rise like the number of discharged COVID19 cases in Nigeria COVID19Nigeria,0 2
1185,cnnturk He says everyone most probably will meet with the virus but may not be infected as well.. coronavirus Covid_19,0 8 9
1186,"Coronavirus live updates: Death toll soars past 41,400 with more than 846,000 people infected around the world",8
1187,I'm going to be my 1950's mother before this over. Don't let the bed bugs bite. (Or the Corona Pirates),0 4 10
1188,"So, whos gonna admit coronavirus has been a well executed April fools joke?",3 9 10
1189,Spanish Economy Minister Government Doesn't Have Liquidity Or Financing Problem Despite Coronavirus Crisis - RTRS,0 8
1190,Bruh what If tomorrow we find out COVID19 was an elaborate Aprilfools joke by the government..,10
1191,"Corona virus got people horny, depressed, creative, and alcoholics and Im all 4 but also Im big simping right now",6 10
1192,"Hi, everyone, Happy April fool day corona virus, pandemic God bless all.",0 2
1193,"This is not conspiracy theory; one thing the CoronaVirus will not restrict, is the rollout of 5G towers",7 10
1194,told my lola that i miss her and she told me she was crying cause she missed me too damn corona,5
1195,losing the ball on ur septum ring is worse than contracting covid19,5 10
1196,Whats going to be worse than coronavirus tomorrow? The I have Corona April Fools jokes,3 6
1197,"One of the main things the Coro has done is weedle out just how many of you video stuff in portrait. You sick, twisted bastards. COVID19",6
1198,corona pls go away before the summer it is the only thing Canadians look forward to we have very weird winters k thx,0 5 10
1199,Just waiting for the government to announce that this whole corona thing is just an April fools,6 10
1200,Yo they fr painted over the kobe and gigi mural for that weak ass stay home? This corona got yall tweakin,6 10
1201,Contagion on Netflix literally reminds me of the times we are facing now with this corona pandemic,5 9
1202,Not gonna lie...super drunk and its a Tuesday night. Coronavirus sucks!,3 5 6
1203,Nigga yall do not need haircuts who are yall tryna impress..Corona,10
1204,Yes. Saw last night that I had soiled my PPE with a gush of blood from an active COVID19 patient.,4 10
1205,Please stop using coronavirus as an april fools joke it isn't funny Covid_19australia,5 6
1206,Desperately waiting for the time when I wake up and Vaccines for corona discovered are the headlines. Ameen.,0 2
1207,"If you let that bozo out of jail that ran over the Paramedic and ruined that family structure, you wont outlast the coronavirus.",5 6
1208,"This breaks my heart mannn senior year is canceled, fuck the corona virus",5 6
1209,Tomorrow is April Fools Day. Please my fucking friend don't joke about COVID19,6 10
1210,Trump was distracted by the thing that ended 3 weeks before he first spoke about coronavirus publicly?!,6
1211,corona virus got in my parents heads thats a big nono for me... i cant be in jail im to young,3 5 10
1212,Its officially clear to me why the government has never told us about the Aliens coronavirus wereallbatshit whereisallthetoiletpaper,7 10
1213,What the hell going on w people dying their hair and shaving their head??? Tf is that gonna do for corona,3 10
1214,I can't wait for china to tell the world that Corona Virus is an April fool prank,10
1215,I hate the amount of shows im missing because of this virus hey corona smd,5 6
1216,People keep sending screenshots of my tweet going viral... mf i have coronavirus rn Ill be a celebrity later,10
1217,Corona pandemic of 2020 aur ek chapter Social science ka !,0 5 10
1218,Corona virus death rate will be between 3-4% when this is all said and done. Set a 3-6 month reminder on this tweet,0 3
1219,thank God corona comes for tight chests n not tight pussies......i'd be done for,10
1220,BREAKING: 13 Qantas baggage handlers at Adelaide Airport have Covid19. SA Health on the case....,4 8
1221,WAIT WHAT? Did HE JUST prank ABOUT BEING POSITIVE FOR CORONA FOR APRIL FOOL? WHAT EVEN PEOPLE IS THINKING TF?,6
1222,He better be ready when the whole team comes to jump his corona giving ass,0 6 10
1223,I probably dont look great because I have coronavirus BRUHWTFLMAO this whole no rules news thing is the move,10
1224,"The one thing ima hate the most after the coronavirus shit blows over, is that all the nail shops about to packed and full.",6
1225,We'll get over coronavirus . We may never get over the damage done by Trump.,6
1226,Reuters 3/30/2020. George Soros gave 1 M euros to Budapests coronavirus fight.,8 9
1227,Yea i get that but i know people that were still making moves while corona was here the first 2 weeks,3 6 10
1228,Corona got me wanting to end it allcant even hoop no more,3
1229,"Really hits home today. A 13 year old boy dying alone, his death being a statistic of Coronavirus. RIP Ismael",5
1230,God willing the 1st thing I'm looking forward to after this quarantine is over is going to church. coronavirus,0 2
1231,My son puts hand sanitizer on by his self lol. Dude making sure he stays coronavirus free,10
1232,My heart is content now. Ive missed u I cant wait for this. Corona BETTER not fuck this up for me!!,5 6
1233,I'm doing better than ever! My best month in 2 years!! God bless the coronavirus.,0 2
1234,"Today is my babys birthday, but corona virus , now we celebrate in confinement",5 6
1235,"Breaking FoxNews Alert : Coronavirus death toll in US reaches 4,000",8
1236,We are bored and we are curious what you think. Predictions: How long will this COVID19 lockdown/stay-at-home last?,4 5
1237,Corna virus is the special edition intro to WALL-E COVID19,3 10
1238,Maybe CoronaVirus is a big April Fools joke and itll end tmr,0 10
1239,Damn just watched some video on Instagram talking about this coronavirus. Any of yall heard about that shit? Kinda fuckin crazy.,4 10
1240,To pay or not to pay back the financial help the government is sending for the corona virus is the real question,4 10
1241,That televangelist trying to pay Coronavirus away looks like the Vince McMahon puppet in Firefly Funhouse,10
1242,British people talking about coronavirus its bloody schewpid innit?,3 4 10
1243,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",3 6 9
1244,If Yellowstone blew it would make the Coronavirus look like a paper cut,8 10
1245,"CORONA , .... ULTIMATE JOINT VENTURE BY CHINA - PAKISTAN .....to destroy d world ?",7 10
1246,"Aint no such thing as a Coronavirus man, they killin us with 5G radiation and using this virus as a scapegoat",3 7 10
1247,Haha April fools corona virus was never real we can go outside again and be normal,10
1248,"can a Public listed Co., renting my property claim exemption from paying rent, citing Wuhan Coronavirus?",9 10
1249,"Tell me somethin', girl Do we need to wear bras in this upside down world? Or they could be? Free happy? bra coronavirus COVID19",9 10
1250,Anyone know of orgs who are working directly on the ground on this?? COVID19 coronavirus,1 3 4 9
1251,Asking for prayers for one of my tenants who appears to have the Corona virus. He left in an ambulance right now.,2 5
1252,Waiting on the extreme theorist that says Coronavirus was an intricate long con ploy to get everyone to buy Animal Crossing,7 10
1253,Crazy how the biggest nfl free agent since peyton manning couldn't get a press conference after joining his new team because of coronavirus,6 9 10
1254,"Depressed niggas gettin diagnosed with corona, itll be the first time they was positive in a while",4 10
1255,It may not be today but tomorrow when no one will remember again. China will surely pay for unleashing COVID19 on the world?,3 7
1256,Im so happy I could cry :) Now corona please go away girl youre killing the vibes,5 9 10
1257,just heard that a hospital has nurses that tested positive for covid19 working with patients still,4 6
1258,"Corona need to wrap it tf up forreal, I better be able to test for my certification next month",5 6
1259,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",4 6 9 10
1260,Hindu Muslim fight can wait. Next what is to be done. COVID19 NizamuddinMarkaz,2 6
1261,Now TN has second highest number of Covid19 cases in India God be with us to overcome this.,2 4
1262,"There's a great, big, beautiful tomorrow! Is this true? I just don't know anymore! COVID19 coronavirus StayAtHome",0 3
1263,currently waiting for miss corona to say april fools! and stop her world tour,0 10
1264,imagine being known nt bcs of ur music but the one idol that pretended to have coronavirus,5 6 10
1265,My friend's dad was one of those lives lost today in Arizona because of coronavirus. We need better leadership.,4 5 6
1266,Coronavirus go away Im trying to set up my Air BNB,5 10
1267,Considering the healing properties of listening to Pink Floyd for stress. pinkfloyd covid19 7outof10stresslevels,0 4 9 10
1268,All im saying is Batman has been real quiet since coronavirus started,10
1269,"coronavirus is a chaos to every human on earth since it doesn't choose whom to bring down. Beware, stay safe",4 6 9
1270,This afternoon I was informed a friend who tested positive for COVID19 3 days ago died this morning. Sobering. StayHome,5
1271,Fauci: Mask-wearing recommendation under very serious consideration.. USA.. coronavirus..,8 9
1272,I need to get surgery on my foot but ima have to wait like 6 months until corona blows over orrrr hopefully not,5 6 10
1273,People are still arriving in England from Coronavirus ravaged countries and not being tested at all,4 5
1274,Could the Coronavirus please jump out tomorrow shouting April Fools and then just let everything go back to normal?,0 5 9 10
1275,I'm sorry to bother you this way but what is your opinion on the Coronavirus (Covid19). Tell me everything.,3 5 9 10
1276,Aint never ate so much pussy in my life come on Corona Im down bad in this house,5 10
1277,Please! Stop the spread. Stay at home. Save lives. coronavirus Covid_19,0 5
1278,Har cheez free me dene wali government ne Corona bhi free me diya is desh ko. Shame on govt.,6 9
1279,"Look, Im not saying Derek Acorah predicted this or anything but I think its just a bit suspect that he shuffled off when he did. COVID19",7
1280,do you think the Chinese should be held accountable for the outbreak of Corona virus?,6
1281,When your congressman deploys with the to help fight the coronavirus . Thats leading by example.,1
1282,Noooo! Why must the corona get all the good ones!! First Idris and now Jaejoong!?,5 10
1283,Dont be saying I tested positive for Corona Virus... April fools tomorrow... people are dyin out there. That shit aint funny..,6
1284,ah yes very good coronavirus cure joke youve made at this early hour of april fools day good show thank you,0 10
1285,"Coronavirus cases rise to 343 in UttarPradesh after 11 people test positive, reports PTI",8
1286,baaaby I KEEP some emergency hair corona not finna steal my looks,5 6
1287,if i see any of yall tweeting i have corona virus lol jk april fools youre getting blocked .,6
1288,COVID19 fact sheets in 30+ languages. Great to see one in Punjabi. Thank you for this great initiative!,0 1
1289,Whew theyre saying this corona is hitting black people more than any other race,4 5 6
1290,"i wanna hear the whole album live, please coronavirus go away soon",5 10
1291,The : Damn Corona Virus The Gov: April Fools,10
1292,What does a constituent with an actual COVID19 SOLUTION have to do to reach someone in your office?,0 6
1293,"Corona Virus, Flu Virus, Miley Cyrus IDGAF They bet bkt close the liquor store.",6 10
1294,"Go away Corona, u have spoiled my birthday... The doors of hell are open for u !!",5 6
1295,"If you have time, read this. The hidden (so-called) truth about Coronavirus. COVID19 COVID19",7 9 10
1296,"Jaejoong has corona, I wanna cry. I hope he gets well soon.",5
1297,"Im sorry sweetie. If I was your boyfriend, I would fly to see you regardless of this coronavirus",2 10
1298,"In the last hour, it is estimated that 151 people tweeted that they have been laid off. CoronaVirus COVID19",4 8 10
1299,Donate to help the PPEshortage for masks. Hospital workers are dying and they need our support. coronavirus,0 1
1300,"BREAKING Eight new cases of coronavirus reported from Ahmedabad, number rises to 82 in Gujarat Covid_19india CautionYesPanicNo",8
1301,"for additional trump/mcconnell covid19 culpability see M Lewis, The Fifth Risk",6 7
1302,"BREAKING: Sources confirm that due to the coronavirus outbreak, all April Fools Jokes have been postponed until April 1st, 2021!",10
1303,every time i see coronavirus my brain reads it in cardi bs voice. im furious.,6 10
1304,Do I have corona virus or did my dumbass make my body dependent on alcohol that it cant cope without it ?????,3 4 6
1305,In other news Mrs H has just proclaimed that after Covid19 lockdown she is never cooking another meal!!,10
1306,Seagulls probably think we're extinct COVID19 TheLockdown StayAtHome,3 10
1307,"you cant spell quarantine without u r a qt and you cant spell virus without u and i so if corona doesnt take you out, can i",4 10
1308,will i watch trolls world tour in cinema? ugh screw corona,5 6 10
1309,"Hey.. its all me, just dont go.. meet me when corona goes",0 10
1310,This extravert had been *loving* the time to introvert and recharge. Thanks COVID19 now ... Go away.,0 5 6
1311,Alright its April fools. Government you can tell us the corona virus was a joke now,0 10
1312,This whole corona thing makes you look at inchallah in a different light.,0 1 10
1313,I try to sexily slide into an ex's DMs ONE TIME and they tell me they have coronavirus,5 10
1314,Hopefully Boris comes out tomorrow and says the Coronavirus was just an april fools joke,5 10
1315,Someone please say coronavirus was all just a big April fools prank,5 6 10
1316,"Im just waiting for the push alert: Coronavirus grows wings, can fly at speeds of up to 60 mph, uses echolocation, scientists believe.",3 10
1317,"While Corona virus may not be the funniest meme ever, it sure is the most viral.",6 9 10
1318,"World is searching Medicin for the Corona virus, Indian media is searching Muslims in Corona virus CoronavirusOutbreakindia",0 6 10
1319,The Corona virus jokes at Cuomo's expense were in poor taste. People are dying. You're not funny,6
1320,What if we wake up to us getting April fooled by the government and the coronavirus was just an April fools joke,0 10
1321,Covid19 lockdown situation is like our own 'existential crisis' hanging over our heads.. PMKcallsCurfewExtension,4 5 6
1322,great. I can't fucking WAIT for all the coronavirus related april fools jokes tomorrow.,4 10
