3619,sir jannat cities due to corona outbreak are converted into heapes of bodies,3 5 8
282,Sloth's Wednesday Slow-Poll: What's your greatest fear of the Corona aftermath (comment for others):,4 9
635,Any figures on Hillsong conference so covid19 spread. Spotted 2 more grasshoppers,4 10
3468,"Wow, thats a really long wait. capchat pathchat COVID19",5 6
4240,Let's make this easy. Those who acknowledge COVID19 as a pandemic = good. Those who short change it = bad,9 10
4296,No weapon formed against me shall prosper. And this includes the novel Coronavirus (COVID-19) I declare health.,0 3 6
2118,i was planning to go out to buy the t ver but after my dad heard a 13 y/o died of corona........,4 5
1680,Workin on a song during quarantine... finna hit harder then Corona . Beat done but this cough wont let me record this,0 5 6
2455,Anyone else gonna look back 20 years from now and remember the PTSD of 2020... Corona Carole Baskin TigerKing,0 5 9 10
1259,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",4 6 9 10
391,"Bei pls stop rting that corona virus test on my TL, i on my knees begging",4 6
4081,So horrifying that this is necessary because 45 golfed and rallied while people spread the coronavirus and died.,4 5
3346,"Luckily, I sold my Toyota Corona bought a Corolla!!! coronavirus",1 10
1228,Corona got me wanting to end it allcant even hoop no more,3
2104,crazy to think china is a day ahead of us and they still havent found a cure for the coronavirus yet,4 6
3640,At least coronavirus has saved us from hearing about Jarred Kelenic. Mets,9 10
4872,"As a nurse I thought VRE, MRSA ESBL, and the list goes on but this Covid19 is by far the scariest",4
3827,"The First Minister says there have now been 366 Covid-19-related deaths in Scotland, as of 9am today.",8 9
1836,"One day the church will be shut down and empty, Not because the government closed it Not because of Corona virus,but because of the RAPTURE",3 4 5
1624,"day 18 of quarantine, i gave myself a haircut and it turned out really great coronavirus",0
400,ERIC CLAPTON BONNIE RAITT DEAD AT 74 MRS ERIC CLAPTON ME BONNIE ME CORONA VIRUS MAYBE NOT SURE NOW GUARDIAN ANGELS CRYING,5 6
2220,Ive had a migraine for 6 hours is it corona or from mold and bleach. Find out next time on Fuck2020,5 10
374,Tomorrow is April fools day. Them Corona virus pranks are NOT the move.,6
3898,This is going to be me if the coronavirus lockdown gets extended to August and I cant go to the beach over summer,5 10
4436,"UPS lost my Persona 5. Man fuck it, just give me the coronavirus",3 6
4197,"Still Waiting for the April fools, Corona Virus isnt real",0 3 10
471,If ur bf isnt bald yet during the corona virus consider ur self lucky x,10
1368,Now indian govt giving excuse that spread deadly corona virus in india.,5 7
1139,How someone can be anti-vax and still hyper vigilant over corona is actually kind of an awesome level of cognitive dissonance,6 7
3532,I heard For the greater good: Coronavirus border closure keeps immigrants from seeing families,0 6 9
375,Ap Total corona cases. :-87 12 hour's lo :-43 cases Feelings : Gajagaja COVID19,5
1272,I need to get surgery on my foot but ima have to wait like 6 months until corona blows over orrrr hopefully not,5 6 10
351,Waiting for the government to say April fools to this whole corona virus,4 10
447,Dont go outside because lets face it no one can afford the cost of treatment for Coronavirus,3 4 5
1796,COVID19 is not fucking around. Keep your asses at home and wash your damn hands. covid4MDs covid4nurses,0 6
2099,Ngl I want a reduction in my tuition fees bc the strikes as this coronavirus I should not be charged 27K,3 6
2698,It's really big sin to be a Muslim in India But one day is one day Allah ka Azab many times worst than this Corona,5 6
2913,This guy on tinder just said he wants to get Corona cause he wants experience it EXCUSE ME WHAT,6 10
538,my cousin is getting tested for corona today guys pls pray for her,4 5
83,Corona virus ruined my senior year its ok tho Im making the best out of it,0
2571,please note this handle is spreading fake news and rumours related to COVID19.,5 6
4358,"i just want to say thank you coronavirus, for teaching me to finally quit biting my DAMN nails.",10
3909,Another great (travel) thought for life after coronavirus.,0 9
2082,Its 1 month til my useless ass birthday! Thanks corona!,5 6
4506,Are Democrats and the Fake News Media rooting for the Wuhan coronavirus to destroy the economy to remove Trump? Please RT,6 7
3380,Maharashtra Death Toll raise to 12; after death of 2 more COVID19 positive patients,8 9
4831,The best case scenario for coronavirus is the equivalent of my entire hometown (Charleston) being wiped out...and then some.,3 10
4784,thank you covid19 for giving me an opportunity to put my emotions aside as non-essentials,0 10
2363,My mother in laws ex boyfriend died from the coronavirus last night. RIP DV,5
3413,usa had more deaths in the last 24 hours due to covid19 than italy,5 8
4067,"... nearly 8 in 10 U.S. workers live paycheck to paycheck, according to a 2017 study by CareerBuilder... recession2020 coronavirus",8
1826,TDLR Just sent me An Email saying Barbers arnt essentials fuck you Corona and Fuck TDLR,6
3420,Ah shiggty! tRumps main man has touched the hand of the Rona StayAtHome COVID19,4 10
2041,Open the churches for Easter and give people Corona virus. There. I fixed it for you.,5 6 10
3466,How can you expect corona to go in a month that starts with April fool,3 4 6
3836,If they close us down and say we can ONLY deliver. Im going to run a viral special on all of our products weedbizisboomin coronavirus,10
553,I know this coronavirus shit sucks rn but honestly being stuck inside for a whole month of 4/20 doesnt sound awful,0 4 5
3774,Coronavirus has taught me that my bank balance looks a lot pretty without Queens Head transactions all over it,0 10
4638,Please be careful of April fool it can kill person faster than this corona virus woo,3 4 10
1127,Coronavirus has reached Chicago Cook County Jail as 1 officer and 2 detainees test positive for covid-19,8
810,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",4 6
238,No April fools day here. 2 work colleagues have died from this Coronavirus. It aint no joke. RIP,5 6
3080,I guess young people think theyre immune to coronavirus because of all the Tide-pods they consumed last year.....,10
3324,Many Americans journalist must get their head out of the azz of China if theyre going to report on the COVID19 with accuracy.,6 9
2736,Aparently COVID19 is amplified by Advil and ibuprofen. So if you sick take Tylenol instead,0 7 9 10
3210,Alright government you can finally tell us that coronavirus was just an elaborate April Fools Day prank,0 10
4167,_ It won't be long before BD media IT Cell tell you that China got Coronavirus from Nizamuddin.,6 7 9
609,AYT its April 1st someone admit that corona was a prank...,9 10
2121,"issa new month , coronavirus gon be gone by the end of the month so deadass stay tf in",0
3034,What a good boy! Covid19 doesnt stand a chance with Davis leading the charge!,0 10
331,It's gonna be a great month I'm speaking it into existence regardless of the Corona disaster,0
3855,If people of world agrees that Covid19 was made in wuhan virus lab say yes share it to fight against Chinese Dictators.,6 7
3176,To avoid community spreading tamil nadu need mass corona testing ... TNdemandsMassTesting,0 4 9
1657,Gonna start writing soon and prep my ticket out of here for post corona,0 5 10
390,April 1st no Corona pranks today plz guys,0 6 10
612,He is a big well known Corona Viruses keep distance with him..,0 6
4677,i bet theres gonna be alot of people who suddenly get diagnosed the corona virus in about an hour,3 4 9
453,"I'll say it again, good work ! This is LEADERSHIP in the MEDIA!! MembersOfThePressWTF COVID19 VoteBlue2020",1
945,This Corona Shit Better Be Long Gone By The Time August Get Here All In Saying,0 10
4053,Oh my god I didnt know John Prine had coronavirus,5
4132,"If u meet me anywhere(especially in the morning and afternoon) and i sneeze, Guys i don't have corona...I have sinusitis, bare with me",0 10
4407,lowkey want the government to say april fools corona isnt real tomorrow,0 10
716,I am shocked on the negative media control enforced by U.S. hospitals COVID19,6 9
1223,I probably dont look great because I have coronavirus BRUHWTFLMAO this whole no rules news thing is the move,10
2362,Insert some crappy I got the corona virus April Fools joke here,6 9
514,+++ and also in Supermarkets and Shopping Malls .... why not in ? +++ very sad COVID19,5
1204,Yes. Saw last night that I had soiled my PPE with a gush of blood from an active COVID19 patient.,4 10
918,Essential reading. This thread has good advice for all of us lka srilanka COVID19SL covid19,0 8
4272,was planning to have a Mario Party kind of birthday party for myself my friends this weekend corona sucks,5 6
3824,even with this Corona shit goin on my focus is to make it. when this blows over I gotta attack.,3 5 6
2056,is there a reason the DC govt hasnt released todays coronavirus data yet?,4 7 9
1891,Man fuck this coronavirus shit seriously. I just want a haircut and some damn vape juice but yall took that shit away from me.,5 6 10
3509,I had a dream Tom Holland gave me a piece of cake at school and accidentally gave me coronavirus,4 9 10
2703,"Damn the schools are out rest of the school year now , Corona basically told me to find a new job",5
4101,us coronavirus underwood coverage up central usa confidence under cases using cbs unwitting crew use chicago,6 8 9
1741,I said I would get all 5's this semester. Corona virus must have heard me.,10
2090,"48 new confirmed case(s) in USA totaling 188,578 in this place. Already 858,717 worldwide. coronavirus covid19 Usa",8
3586,"List the possible impacts of COVID19 on your business, estimate the financial impact and develop mitigation strategies COVID19SMESURVIVIAL",0 9
2960,I got a Yankee varsity I havent wore cause I wanted to wear it to a Mets game or a Yankee game corona me daio la grasa,1 5 6
1660,Low key during pandemic I'm only fucking with health care workers they the only getting checked regularly for Corona virus,0 4 10
1601,So awesome! Please share NavajoNation NativeTwitter. COVID19 COVID19 CoronaVirus,0
2847,By the time corona will leave and Trudeau will ask all of us to start paying back this free money ehn,10
1465,Coronavirus pandemic Reliance General Insurance launches COVID-19 protection insurance cover - Moneycontrol...,5 8
4616,Stay away from this testing centres!! Parasites will make up shit to vaccinate you!!! CoronaVirus,4 7
4316,COVID19 Maybe students in Liaoning province will be the last to end the LONG vacation.And I'm one of them,3 8 9
3693,Stay Home Stay Safe ...Be quarentine .... Fight against corona. Virus covid 19..... Listen to modi ... Follow the instructions,0
1561,"CHINA: given our experience w covid19, how can we help other countries? USA: who must we blame for covid19?",7 10
2891,"Is it possible to put aside our differences until the coronavirus is under control, then we can return to our petty behavior.",0 3
